24.998000	5.846760e-02	5.647995e-02	2.373007e-03	-5.620461e+00
49.998000	7.529432e-02	7.042138e-02	4.046342e-02	-7.307660e+00
74.998000	8.750957e-02	6.557720e-02	4.124292e-02	-1.130493e+01
99.998000	1.026043e-01	4.456540e-02	2.506300e-02	-1.369651e+01
124.998000	9.969153e-02	4.903584e-02	2.342626e-02	-1.603722e+01
149.998000	9.349639e-02	3.257202e-02	2.732107e-02	-1.652900e+01
174.998000	1.041756e-01	3.434592e-02	1.770429e-02	-1.672542e+01
199.998000	1.050102e-01	2.969529e-02	2.047009e-02	-1.729124e+01
224.998000	1.091388e-01	2.639386e-02	1.074287e-02	-1.745724e+01
249.998000	1.079562e-01	2.910186e-02	1.200892e-02	-1.805730e+01
274.998000	1.082787e-01	2.512805e-02	1.894848e-02	-1.953187e+01
299.998000	1.139593e-01	2.971797e-02	1.253070e-02	-2.075559e+01
324.998000	1.151391e-01	2.407004e-02	1.352682e-02	-2.167298e+01
349.998000	1.141944e-01	2.481179e-02	1.307453e-02	-2.329255e+01
374.998000	1.162604e-01	2.407979e-02	6.009091e-03	-2.368756e+01
399.998000	1.079236e-01	2.721224e-02	1.042790e-02	-2.473026e+01
424.998000	1.107343e-01	2.520450e-02	2.068097e-03	-2.452745e+01
449.998000	1.077080e-01	2.604311e-02	3.320792e-03	-2.450394e+01
474.998000	1.077300e-01	2.373671e-02	5.490392e-03	-2.436852e+01
499.998000	1.091081e-01	2.277026e-02	7.016554e-03	-2.430152e+01
524.998000	1.107321e-01	2.127651e-02	3.729607e-03	-2.431329e+01
549.998000	1.086804e-01	2.491157e-02	6.422705e-03	-2.485373e+01
574.998000	1.105559e-01	1.831902e-02	-3.554556e-03	-2.512690e+01
599.998000	1.075873e-01	2.148314e-02	-1.517212e-04	-2.565090e+01
624.998000	1.097841e-01	1.828050e-02	-3.475941e-04	-2.557230e+01
649.998000	1.087918e-01	1.822924e-02	6.543834e-04	-2.533166e+01
674.998000	1.106032e-01	1.486670e-02	1.389388e-03	-2.498787e+01
699.998000	1.086919e-01	1.619279e-02	3.337050e-03	-2.490376e+01
724.998000	1.093074e-01	1.785340e-02	2.574539e-03	-2.467986e+01
749.998000	1.101805e-01	1.173485e-02	4.937526e-03	-2.477048e+01
774.998000	1.078518e-01	1.571188e-02	5.266973e-03	-2.523298e+01
799.998000	1.097819e-01	1.353765e-02	4.980903e-03	-2.527356e+01
824.998000	1.084878e-01	1.336515e-02	5.413506e-03	-2.511140e+01
849.998000	1.073540e-01	1.642997e-02	2.644856e-03	-2.494835e+01
874.998000	1.079110e-01	1.570482e-02	3.366387e-03	-2.509927e+01
899.998000	1.088345e-01	1.643452e-02	4.045815e-03	-2.553417e+01
924.998000	1.107536e-01	1.628481e-02	3.330621e-03	-2.573395e+01
949.998000	1.129266e-01	1.521653e-02	4.049235e-03	-2.602563e+01
974.998000	1.135409e-01	1.520515e-02	4.404485e-03	-2.634434e+01
999.998000	1.140353e-01	1.574518e-02	3.733212e-03	-2.642695e+01
1024.998000	1.168839e-01	1.428800e-02	2.009203e-03	-2.633362e+01
1049.998000	1.164731e-01	1.371578e-02	3.363445e-03	-2.633088e+01
1074.998000	1.155986e-01	1.401176e-02	4.663278e-03	-2.626612e+01
1099.998000	1.150224e-01	1.543133e-02	3.287481e-03	-2.603207e+01
1124.998000	1.145807e-01	1.582738e-02	2.913364e-03	-2.581960e+01
1149.998000	1.143057e-01	1.415033e-02	3.972323e-03	-2.570661e+01
1174.998000	1.133068e-01	1.424880e-02	3.604231e-03	-2.565306e+01
1199.998000	1.128244e-01	1.504033e-02	3.483313e-03	-2.553552e+01
1224.998000	1.141822e-01	1.419615e-02	4.221758e-03	-2.536959e+01
1249.998000	1.138157e-01	1.484414e-02	3.598827e-03	-2.533256e+01
1274.998000	1.159135e-01	1.502873e-02	2.812527e-03	-2.535109e+01
1299.998000	1.141839e-01	1.472034e-02	2.457345e-03	-2.525722e+01
1324.998000	1.140182e-01	1.415700e-02	3.209054e-03	-2.507469e+01
1349.998000	1.142950e-01	1.423897e-02	3.110716e-03	-2.492402e+01
1374.998000	1.139861e-01	1.483077e-02	2.669496e-03	-2.484868e+01
1399.998000	1.137218e-01	1.548505e-02	3.514197e-03	-2.480042e+01
1424.998000	1.132202e-01	1.503402e-02	2.116057e-03	-2.478393e+01
1449.998000	1.133403e-01	1.473467e-02	2.775478e-03	-2.468984e+01
1474.998000	1.136400e-01	1.512528e-02	3.862026e-03	-2.477828e+01
1499.998000	1.145843e-01	1.485528e-02	2.884629e-03	-2.480769e+01
1524.998000	1.148857e-01	1.572399e-02	9.622614e-04	-2.473892e+01
1549.998000	1.130440e-01	1.629717e-02	2.074322e-03	-2.478724e+01
1574.998000	1.121312e-01	1.629045e-02	2.396223e-03	-2.506147e+01
1599.998000	1.120302e-01	1.483897e-02	2.798270e-03	-2.520238e+01
1624.998000	1.118850e-01	1.534176e-02	2.133743e-03	-2.512990e+01
1649.998000	1.110577e-01	1.584916e-02	2.105553e-03	-2.508301e+01
1674.998000	1.113279e-01	1.623978e-02	2.157701e-03	-2.495204e+01
1699.998000	1.123951e-01	1.653279e-02	2.152147e-03	-2.495470e+01
1724.998000	1.123111e-01	1.643177e-02	2.600532e-03	-2.487945e+01
1749.998000	1.126560e-01	1.637479e-02	9.977350e-04	-2.479090e+01
1774.998000	1.118683e-01	1.683866e-02	6.854182e-04	-2.478945e+01
1799.998000	1.121223e-01	1.709049e-02	1.574790e-03	-2.495184e+01
1824.998000	1.126068e-01	1.597189e-02	1.739588e-03	-2.510529e+01
1849.998000	1.122662e-01	1.696416e-02	2.067803e-03	-2.523076e+01
1874.998000	1.120167e-01	1.687433e-02	1.920710e-03	-2.531823e+01
1899.998000	1.118977e-01	1.637404e-02	1.409221e-03	-2.522724e+01
1924.998000	1.122504e-01	1.673282e-02	1.829755e-03	-2.514209e+01
1949.998000	1.128489e-01	1.665928e-02	9.518138e-04	-2.510675e+01
1974.998000	1.128777e-01	1.605101e-02	1.126359e-03	-2.507747e+01
1999.998000	1.125141e-01	1.631047e-02	1.751886e-03	-2.511052e+01
2024.998000	1.125119e-01	1.633656e-02	2.095348e-03	-2.509661e+01
2049.998000	1.130788e-01	1.592591e-02	2.158146e-03	-2.500928e+01
2074.998000	1.131190e-01	1.644272e-02	2.076274e-03	-2.503524e+01
2099.998000	1.141401e-01	1.792997e-02	2.333712e-03	-2.506514e+01
2124.998000	1.143605e-01	1.697657e-02	1.677482e-03	-2.499255e+01
2149.998000	1.138857e-01	1.684134e-02	1.465842e-03	-2.497097e+01
2174.998000	1.131724e-01	1.709467e-02	1.913681e-04	-2.490545e+01
2199.998000	1.126653e-01	1.749394e-02	7.550345e-04	-2.493326e+01
2224.998000	1.136690e-01	1.753065e-02	7.537104e-04	-2.504409e+01
2249.998000	1.142590e-01	1.734168e-02	8.632020e-04	-2.520749e+01
2274.998000	1.141472e-01	1.681119e-02	9.413857e-04	-2.527294e+01
2299.998000	1.146265e-01	1.703908e-02	1.092432e-03	-2.528701e+01
2324.998000	1.142898e-01	1.647318e-02	1.243518e-03	-2.529983e+01
2349.998000	1.148132e-01	1.560050e-02	2.370047e-04	-2.521759e+01
2374.998000	1.133441e-01	1.616393e-02	9.380163e-06	-2.515689e+01
2399.998000	1.130591e-01	1.587158e-02	8.465328e-04	-2.510062e+01
2424.998000	1.128412e-01	1.627977e-02	9.622360e-04	-2.512283e+01
2449.998000	1.126659e-01	1.635620e-02	1.095774e-03	-2.515909e+01
2474.998000	1.125487e-01	1.578414e-02	1.179731e-03	-2.505217e+01
2499.998000	1.126216e-01	1.592467e-02	1.480039e-03	-2.497421e+01
2524.998000	1.117341e-01	1.642607e-02	6.711872e-04	-2.492854e+01
2549.998000	1.114189e-01	1.683473e-02	5.942441e-04	-2.489315e+01
2574.998000	1.102144e-01	1.705749e-02	1.392217e-03	-2.481610e+01
2599.998000	1.096877e-01	1.759465e-02	1.798776e-03	-2.477941e+01
2624.998000	1.099457e-01	1.764356e-02	1.529164e-03	-2.470413e+01
2649.998000	1.098686e-01	1.689840e-02	1.728517e-03	-2.462539e+01
2674.998000	1.094379e-01	1.730340e-02	1.936319e-03	-2.456395e+01
2699.998000	1.087966e-01	1.737918e-02	6.181472e-04	-2.449425e+01
2724.998000	1.086005e-01	1.710610e-02	-2.051861e-03	-2.443134e+01
2749.998000	1.073322e-01	1.638635e-02	-7.608071e-04	-2.436966e+01
2774.998000	1.065479e-01	1.702031e-02	-3.342654e-04	-2.436436e+01
2799.998000	1.064066e-01	1.655545e-02	-1.919107e-04	-2.433561e+01
2824.998000	1.058622e-01	1.704541e-02	-4.868405e-04	-2.429823e+01
2849.998000	1.062569e-01	1.610687e-02	-1.247453e-04	-2.423134e+01
2874.998000	1.063101e-01	1.671483e-02	-2.218231e-04	-2.424506e+01
2899.998000	1.069813e-01	1.693198e-02	-1.133825e-05	-2.436103e+01
2924.998000	1.077449e-01	1.647412e-02	3.635734e-04	-2.451052e+01
2949.998000	1.080009e-01	1.701066e-02	7.198848e-04	-2.462910e+01
2974.998000	1.075118e-01	1.633181e-02	7.068383e-04	-2.464163e+01
2999.998000	1.069707e-01	1.629797e-02	1.137627e-03	-2.461915e+01
3024.998000	1.068901e-01	1.658344e-02	1.212713e-03	-2.457551e+01
3049.998000	1.072419e-01	1.642931e-02	3.008271e-04	-2.451590e+01
3074.998000	1.068422e-01	1.723031e-02	7.201044e-04	-2.451274e+01
3099.998000	1.066398e-01	1.752904e-02	1.026291e-03	-2.454370e+01
3124.998000	1.066778e-01	1.715503e-02	1.218164e-03	-2.458998e+01
3149.998000	1.064832e-01	1.663666e-02	1.132989e-03	-2.455092e+01
3174.998000	1.069282e-01	1.718956e-02	1.140224e-03	-2.456605e+01
3199.998000	1.073134e-01	1.697584e-02	1.341854e-03	-2.456457e+01
3224.998000	1.079165e-01	1.734973e-02	1.351432e-03	-2.462795e+01
3249.998000	1.075901e-01	1.697345e-02	7.534451e-04	-2.456467e+01
3274.998000	1.064981e-01	1.581859e-02	8.450880e-04	-2.451715e+01
3299.998000	1.063130e-01	1.636366e-02	9.915968e-04	-2.448326e+01
3324.998000	1.064498e-01	1.622346e-02	8.450836e-04	-2.445934e+01
3349.998000	1.063271e-01	1.650425e-02	1.142822e-03	-2.447139e+01
3374.998000	1.060838e-01	1.623882e-02	7.013717e-04	-2.451976e+01
3399.998000	1.057599e-01	1.613373e-02	9.784498e-04	-2.451360e+01
3424.998000	1.058875e-01	1.653322e-02	8.894098e-04	-2.449601e+01
3449.998000	1.057788e-01	1.670283e-02	5.528061e-04	-2.451455e+01
3474.998000	1.061023e-01	1.654259e-02	1.247910e-03	-2.449779e+01
3499.998000	1.061267e-01	1.643460e-02	7.479433e-04	-2.450914e+01
3524.998000	1.056403e-01	1.621140e-02	8.856742e-04	-2.445254e+01
3549.998000	1.052113e-01	1.673871e-02	1.292019e-03	-2.441373e+01
3574.998000	1.052930e-01	1.658592e-02	9.041248e-04	-2.435951e+01
3599.998000	1.053506e-01	1.655543e-02	9.154459e-04	-2.430263e+01
3624.998000	1.045410e-01	1.661695e-02	1.270905e-03	-2.425545e+01
3649.998000	1.047601e-01	1.612477e-02	8.782672e-04	-2.423702e+01
3674.998000	1.036215e-01	1.677496e-02	4.744506e-04	-2.417092e+01
3699.998000	1.034700e-01	1.671093e-02	5.236395e-04	-2.415916e+01
3724.998000	1.038562e-01	1.710460e-02	9.309769e-04	-2.420142e+01
3749.998000	1.039266e-01	1.632160e-02	8.471342e-04	-2.417513e+01
3774.998000	1.042931e-01	1.659705e-02	9.019466e-04	-2.419099e+01
3799.998000	1.046025e-01	1.678085e-02	1.077550e-03	-2.422356e+01
3824.998000	1.040714e-01	1.654729e-02	2.696875e-04	-2.432816e+01
3849.998000	1.042362e-01	1.618581e-02	5.797717e-04	-2.435407e+01
3874.998000	1.040665e-01	1.635074e-02	7.156817e-04	-2.435535e+01
3899.998000	1.043577e-01	1.638386e-02	8.228566e-04	-2.432281e+01
3924.998000	1.044125e-01	1.623263e-02	4.961376e-04	-2.430494e+01
3949.998000	1.045087e-01	1.654008e-02	8.859318e-04	-2.426872e+01
3974.998000	1.043424e-01	1.624852e-02	1.168224e-03	-2.425117e+01
3999.998000	1.046795e-01	1.609387e-02	1.124546e-03	-2.421765e+01
4024.998000	1.048953e-01	1.634269e-02	2.143260e-04	-2.420140e+01
4049.998000	1.044296e-01	1.656498e-02	7.140811e-04	-2.420597e+01
4074.998000	1.047407e-01	1.620634e-02	9.607339e-04	-2.419414e+01
4099.998000	1.051170e-01	1.599429e-02	3.444807e-04	-2.416898e+01
4124.998000	1.048604e-01	1.646752e-02	7.767552e-04	-2.417457e+01
4149.998000	1.050074e-01	1.609199e-02	8.581537e-04	-2.414114e+01
4174.998000	1.046499e-01	1.575294e-02	9.532732e-04	-2.411201e+01
4199.998000	1.049220e-01	1.585717e-02	1.165159e-03	-2.406926e+01
4224.998000	1.044031e-01	1.620343e-02	2.539385e-04	-2.401984e+01
4249.998000	1.041730e-01	1.627603e-02	6.875370e-04	-2.400092e+01
4274.998000	1.041071e-01	1.635997e-02	1.147782e-03	-2.397471e+01
4299.998000	1.039024e-01	1.660200e-02	6.253120e-04	-2.397458e+01
4324.998000	1.035291e-01	1.663293e-02	8.618335e-04	-2.392457e+01
4349.998000	1.033883e-01	1.702037e-02	9.894749e-04	-2.390790e+01
4374.998000	1.029306e-01	1.710821e-02	6.017489e-04	-2.387197e+01
4399.998000	1.029898e-01	1.706078e-02	8.063587e-04	-2.384377e+01
4424.998000	1.028919e-01	1.717004e-02	9.166837e-04	-2.386329e+01
4449.998000	1.030590e-01	1.755974e-02	6.188011e-04	-2.392216e+01
4474.998000	1.026014e-01	1.742153e-02	1.289136e-03	-2.388175e+01
