tiempo	 $x$	 $y$	 $z$	 $w$	 
1.148000e+00	-4.347713e+00	1.243321e-01	6.660951e-01	5.616590e+00
1.150000e+00	-4.346632e+00	1.269337e-01	6.663030e-01	5.616485e+00
1.152000e+00	-4.345556e+00	1.295385e-01	6.665105e-01	5.616380e+00
1.154000e+00	-4.344484e+00	1.321465e-01	6.667176e-01	5.616275e+00
1.156000e+00	-4.343417e+00	1.347578e-01	6.669243e-01	5.616170e+00
1.158000e+00	-4.342355e+00	1.373723e-01	6.671306e-01	5.616065e+00
1.160000e+00	-4.341298e+00	1.399900e-01	6.673366e-01	5.615959e+00
1.162000e+00	-4.340246e+00	1.426109e-01	6.675422e-01	5.615853e+00
1.164000e+00	-4.339198e+00	1.452350e-01	6.677474e-01	5.615747e+00
1.166000e+00	-4.338156e+00	1.478623e-01	6.679522e-01	5.615641e+00
1.168000e+00	-4.337118e+00	1.504928e-01	6.681567e-01	5.615535e+00
1.170000e+00	-4.336085e+00	1.531265e-01	6.683607e-01	5.615428e+00
1.172000e+00	-4.335057e+00	1.557633e-01	6.685644e-01	5.615321e+00
1.174000e+00	-4.334034e+00	1.584033e-01	6.687677e-01	5.615214e+00
1.176000e+00	-4.333016e+00	1.610464e-01	6.689706e-01	5.615106e+00
1.178000e+00	-4.332002e+00	1.636927e-01	6.691730e-01	5.614999e+00
1.180000e+00	-4.330994e+00	1.663421e-01	6.693751e-01	5.614891e+00
1.182000e+00	-4.329990e+00	1.689946e-01	6.695768e-01	5.614783e+00
1.184000e+00	-4.328991e+00	1.716503e-01	6.697781e-01	5.614675e+00
1.186000e+00	-4.327998e+00	1.743090e-01	6.699790e-01	5.614566e+00
1.188000e+00	-4.327009e+00	1.769708e-01	6.701794e-01	5.614458e+00
1.190000e+00	-4.326025e+00	1.796358e-01	6.703795e-01	5.614349e+00
1.192000e+00	-4.325046e+00	1.823038e-01	6.705791e-01	5.614240e+00
1.194000e+00	-4.324072e+00	1.849748e-01	6.707783e-01	5.614131e+00
1.196000e+00	-4.323103e+00	1.876490e-01	6.709771e-01	5.614021e+00
1.198000e+00	-4.322138e+00	1.903262e-01	6.711755e-01	5.613911e+00
1.200000e+00	-4.321179e+00	1.930064e-01	6.713735e-01	5.613802e+00
1.202000e+00	-4.320225e+00	1.956897e-01	6.715710e-01	5.613692e+00
1.204000e+00	-4.319276e+00	1.983759e-01	6.717681e-01	5.613581e+00
1.206000e+00	-4.318331e+00	2.010653e-01	6.719648e-01	5.613471e+00
1.208000e+00	-4.317392e+00	2.037576e-01	6.721610e-01	5.613360e+00
1.210000e+00	-4.316458e+00	2.064529e-01	6.723569e-01	5.613249e+00
1.212000e+00	-4.315529e+00	2.091512e-01	6.725522e-01	5.613138e+00
1.214000e+00	-4.314604e+00	2.118525e-01	6.727472e-01	5.613027e+00
1.216000e+00	-4.313685e+00	2.145567e-01	6.729417e-01	5.612915e+00
1.218000e+00	-4.312771e+00	2.172639e-01	6.731358e-01	5.612803e+00
1.220000e+00	-4.311861e+00	2.199741e-01	6.733294e-01	5.612691e+00
1.222000e+00	-4.310957e+00	2.226872e-01	6.735225e-01	5.612579e+00
1.224000e+00	-4.310058e+00	2.254033e-01	6.737153e-01	5.612467e+00
1.226000e+00	-4.309164e+00	2.281223e-01	6.739075e-01	5.612354e+00
1.228000e+00	-4.308275e+00	2.308442e-01	6.740994e-01	5.612241e+00
1.230000e+00	-4.307391e+00	2.335690e-01	6.742907e-01	5.612128e+00
1.232000e+00	-4.306512e+00	2.362967e-01	6.744816e-01	5.612015e+00
1.234000e+00	-4.305638e+00	2.390273e-01	6.746721e-01	5.611902e+00
1.236000e+00	-4.304769e+00	2.417608e-01	6.748620e-01	5.611788e+00
1.238000e+00	-4.303906e+00	2.444971e-01	6.750516e-01	5.611675e+00
1.240000e+00	-4.303047e+00	2.472363e-01	6.752406e-01	5.611561e+00
1.242000e+00	-4.302194e+00	2.499784e-01	6.754292e-01	5.611446e+00
1.244000e+00	-4.301345e+00	2.527233e-01	6.756173e-01	5.611332e+00
1.246000e+00	-4.300502e+00	2.554711e-01	6.758049e-01	5.611217e+00
1.248000e+00	-4.299664e+00	2.582216e-01	6.759921e-01	5.611103e+00
1.250000e+00	-4.298831e+00	2.609750e-01	6.761788e-01	5.610988e+00
1.252000e+00	-4.298003e+00	2.637312e-01	6.763650e-01	5.610872e+00
1.254000e+00	-4.297181e+00	2.664902e-01	6.765507e-01	5.610757e+00
1.256000e+00	-4.296363e+00	2.692520e-01	6.767359e-01	5.610642e+00
1.258000e+00	-4.295551e+00	2.720166e-01	6.769207e-01	5.610526e+00
1.260000e+00	-4.294743e+00	2.747839e-01	6.771049e-01	5.610410e+00
1.262000e+00	-4.293941e+00	2.775540e-01	6.772887e-01	5.610294e+00
1.264000e+00	-4.293145e+00	2.803269e-01	6.774720e-01	5.610177e+00
1.266000e+00	-4.292353e+00	2.831025e-01	6.776548e-01	5.610061e+00
1.268000e+00	-4.291566e+00	2.858808e-01	6.778371e-01	5.609944e+00
1.270000e+00	-4.290785e+00	2.886619e-01	6.780188e-01	5.609827e+00
1.272000e+00	-4.290009e+00	2.914457e-01	6.782001e-01	5.609710e+00
1.274000e+00	-4.289238e+00	2.942321e-01	6.783809e-01	5.609593e+00
1.276000e+00	-4.288472e+00	2.970213e-01	6.785612e-01	5.609475e+00
1.278000e+00	-4.287712e+00	2.998132e-01	6.787409e-01	5.609357e+00
1.280000e+00	-4.286957e+00	3.026077e-01	6.789202e-01	5.609239e+00
1.282000e+00	-4.286207e+00	3.054049e-01	6.790989e-01	5.609121e+00
1.284000e+00	-4.285462e+00	3.082048e-01	6.792772e-01	5.609003e+00
1.286000e+00	-4.284722e+00	3.110073e-01	6.794549e-01	5.608885e+00
1.288000e+00	-4.283988e+00	3.138124e-01	6.796321e-01	5.608766e+00
1.290000e+00	-4.283259e+00	3.166202e-01	6.798087e-01	5.608647e+00
1.292000e+00	-4.282535e+00	3.194306e-01	6.799849e-01	5.608528e+00
1.294000e+00	-4.281817e+00	3.222436e-01	6.801605e-01	5.608409e+00
1.296000e+00	-4.281104e+00	3.250592e-01	6.803356e-01	5.608289e+00
1.298000e+00	-4.280396e+00	3.278774e-01	6.805101e-01	5.608170e+00
1.300000e+00	-4.279693e+00	3.306982e-01	6.806842e-01	5.608050e+00
1.302000e+00	-4.278996e+00	3.335215e-01	6.808577e-01	5.607930e+00
1.304000e+00	-4.278304e+00	3.363474e-01	6.810306e-01	5.607810e+00
1.306000e+00	-4.277617e+00	3.391759e-01	6.812030e-01	5.607690e+00
1.308000e+00	-4.276936e+00	3.420069e-01	6.813749e-01	5.607569e+00
1.310000e+00	-4.276260e+00	3.448404e-01	6.815462e-01	5.607448e+00
1.312000e+00	-4.275589e+00	3.476765e-01	6.817170e-01	5.607327e+00
1.314000e+00	-4.274923e+00	3.505150e-01	6.818873e-01	5.607206e+00
1.316000e+00	-4.274263e+00	3.533561e-01	6.820570e-01	5.607085e+00
1.318000e+00	-4.273609e+00	3.561997e-01	6.822261e-01	5.606964e+00
1.320000e+00	-4.272959e+00	3.590457e-01	6.823947e-01	5.606842e+00
1.322000e+00	-4.272315e+00	3.618943e-01	6.825627e-01	5.606720e+00
1.324000e+00	-4.271677e+00	3.647452e-01	6.827302e-01	5.606598e+00
1.326000e+00	-4.271043e+00	3.675987e-01	6.828971e-01	5.606476e+00
1.328000e+00	-4.270415e+00	3.704546e-01	6.830635e-01	5.606354e+00
1.330000e+00	-4.269793e+00	3.733129e-01	6.832293e-01	5.606231e+00
1.332000e+00	-4.269176e+00	3.761736e-01	6.833945e-01	5.606109e+00
1.334000e+00	-4.268564e+00	3.790368e-01	6.835591e-01	5.605986e+00
1.336000e+00	-4.267958e+00	3.819024e-01	6.837232e-01	5.605863e+00
1.338000e+00	-4.267357e+00	3.847703e-01	6.838867e-01	5.605739e+00
1.340000e+00	-4.266761e+00	3.876407e-01	6.840497e-01	5.605616e+00
1.342000e+00	-4.266171e+00	3.905134e-01	6.842120e-01	5.605492e+00
1.344000e+00	-4.265586e+00	3.933884e-01	6.843738e-01	5.605369e+00
1.346000e+00	-4.265007e+00	3.962659e-01	6.845350e-01	5.605245e+00
1.348000e+00	-4.264433e+00	3.991457e-01	6.846956e-01	5.605121e+00
1.350000e+00	-4.263865e+00	4.020278e-01	6.848556e-01	5.604996e+00
1.352000e+00	-4.263302e+00	4.049122e-01	6.850151e-01	5.604872e+00
1.354000e+00	-4.262745e+00	4.077990e-01	6.851739e-01	5.604747e+00
1.356000e+00	-4.262192e+00	4.106880e-01	6.853322e-01	5.604623e+00
1.358000e+00	-4.261646e+00	4.135794e-01	6.854899e-01	5.604498e+00
1.360000e+00	-4.261105e+00	4.164730e-01	6.856469e-01	5.604372e+00
1.362000e+00	-4.260569e+00	4.193689e-01	6.858034e-01	5.604247e+00
1.364000e+00	-4.260039e+00	4.222671e-01	6.859593e-01	5.604122e+00
1.366000e+00	-4.259514e+00	4.251675e-01	6.861146e-01	5.603996e+00
1.368000e+00	-4.258995e+00	4.280702e-01	6.862692e-01	5.603870e+00
1.370000e+00	-4.258482e+00	4.309751e-01	6.864233e-01	5.603744e+00
1.372000e+00	-4.257974e+00	4.338822e-01	6.865767e-01	5.603618e+00
1.374000e+00	-4.257471e+00	4.367915e-01	6.867296e-01	5.603492e+00
1.376000e+00	-4.256974e+00	4.397031e-01	6.868818e-01	5.603365e+00
1.378000e+00	-4.256482e+00	4.426168e-01	6.870334e-01	5.603239e+00
1.380000e+00	-4.255996e+00	4.455327e-01	6.871844e-01	5.603112e+00
1.382000e+00	-4.255516e+00	4.484508e-01	6.873348e-01	5.602985e+00
1.384000e+00	-4.255041e+00	4.513710e-01	6.874846e-01	5.602858e+00
1.386000e+00	-4.254571e+00	4.542934e-01	6.876337e-01	5.602731e+00
1.388000e+00	-4.254107e+00	4.572180e-01	6.877822e-01	5.602603e+00
1.390000e+00	-4.253649e+00	4.601446e-01	6.879301e-01	5.602476e+00
1.392000e+00	-4.253196e+00	4.630734e-01	6.880774e-01	5.602348e+00
1.394000e+00	-4.252749e+00	4.660043e-01	6.882240e-01	5.602220e+00
1.396000e+00	-4.252307e+00	4.689373e-01	6.883700e-01	5.602092e+00
1.398000e+00	-4.251871e+00	4.718724e-01	6.885154e-01	5.601964e+00
1.400000e+00	-4.251441e+00	4.748095e-01	6.886601e-01	5.601835e+00
1.402000e+00	-4.251016e+00	4.777488e-01	6.888042e-01	5.601707e+00
1.404000e+00	-4.250596e+00	4.806900e-01	6.889476e-01	5.601578e+00
1.406000e+00	-4.250183e+00	4.836334e-01	6.890904e-01	5.601449e+00
1.408000e+00	-4.249775e+00	4.865787e-01	6.892326e-01	5.601320e+00
1.410000e+00	-4.249372e+00	4.895261e-01	6.893741e-01	5.601191e+00
1.412000e+00	-4.248975e+00	4.924755e-01	6.895149e-01	5.601062e+00
1.414000e+00	-4.248584e+00	4.954269e-01	6.896552e-01	5.600932e+00
1.416000e+00	-4.248198e+00	4.983803e-01	6.897947e-01	5.600802e+00
1.418000e+00	-4.247818e+00	5.013357e-01	6.899336e-01	5.600673e+00
1.420000e+00	-4.247444e+00	5.042931e-01	6.900719e-01	5.600543e+00
1.422000e+00	-4.247075e+00	5.072524e-01	6.902095e-01	5.600413e+00
1.424000e+00	-4.246712e+00	5.102137e-01	6.903464e-01	5.600282e+00
1.426000e+00	-4.246355e+00	5.131769e-01	6.904826e-01	5.600152e+00
1.428000e+00	-4.246003e+00	5.161421e-01	6.906182e-01	5.600021e+00
1.430000e+00	-4.245657e+00	5.191091e-01	6.907532e-01	5.599891e+00
1.432000e+00	-4.245316e+00	5.220781e-01	6.908874e-01	5.599760e+00
1.434000e+00	-4.244981e+00	5.250490e-01	6.910210e-01	5.599629e+00
1.436000e+00	-4.244652e+00	5.280217e-01	6.911539e-01	5.599498e+00
1.438000e+00	-4.244329e+00	5.309964e-01	6.912862e-01	5.599366e+00
1.440000e+00	-4.244011e+00	5.339729e-01	6.914178e-01	5.599235e+00
1.442000e+00	-4.243699e+00	5.369512e-01	6.915487e-01	5.599103e+00
1.444000e+00	-4.243393e+00	5.399314e-01	6.916789e-01	5.598972e+00
1.446000e+00	-4.243092e+00	5.429135e-01	6.918084e-01	5.598840e+00
1.448000e+00	-4.242797e+00	5.458973e-01	6.919372e-01	5.598708e+00
1.450000e+00	-4.242508e+00	5.488830e-01	6.920654e-01	5.598576e+00
1.452000e+00	-4.242225e+00	5.518705e-01	6.921929e-01	5.598443e+00
1.454000e+00	-4.241947e+00	5.548598e-01	6.923196e-01	5.598311e+00
1.456000e+00	-4.241675e+00	5.578508e-01	6.924457e-01	5.598179e+00
1.458000e+00	-4.241408e+00	5.608436e-01	6.925711e-01	5.598046e+00
1.460000e+00	-4.241148e+00	5.638382e-01	6.926958e-01	5.597913e+00
1.462000e+00	-4.240893e+00	5.668345e-01	6.928198e-01	5.597780e+00
1.464000e+00	-4.240644e+00	5.698326e-01	6.929431e-01	5.597647e+00
1.466000e+00	-4.240401e+00	5.728324e-01	6.930657e-01	5.597514e+00
1.468000e+00	-4.240163e+00	5.758339e-01	6.931876e-01	5.597380e+00
1.470000e+00	-4.239931e+00	5.788371e-01	6.933088e-01	5.597247e+00
1.472000e+00	-4.239705e+00	5.818419e-01	6.934293e-01	5.597113e+00
1.474000e+00	-4.239485e+00	5.848485e-01	6.935491e-01	5.596979e+00
1.476000e+00	-4.239270e+00	5.878568e-01	6.936681e-01	5.596845e+00
1.478000e+00	-4.239062e+00	5.908667e-01	6.937865e-01	5.596711e+00
1.480000e+00	-4.238859e+00	5.938782e-01	6.939041e-01	5.596577e+00
1.482000e+00	-4.238661e+00	5.968914e-01	6.940210e-01	5.596443e+00
1.484000e+00	-4.238470e+00	5.999062e-01	6.941372e-01	5.596308e+00
1.486000e+00	-4.238284e+00	6.029227e-01	6.942527e-01	5.596174e+00
1.488000e+00	-4.238105e+00	6.059407e-01	6.943675e-01	5.596039e+00
1.490000e+00	-4.237931e+00	6.089604e-01	6.944815e-01	5.595904e+00
1.492000e+00	-4.237763e+00	6.119816e-01	6.945948e-01	5.595769e+00
1.494000e+00	-4.237600e+00	6.150044e-01	6.947074e-01	5.595634e+00
1.496000e+00	-4.237444e+00	6.180287e-01	6.948192e-01	5.595499e+00
1.498000e+00	-4.237293e+00	6.210546e-01	6.949304e-01	5.595364e+00
1.500000e+00	-4.237148e+00	6.240820e-01	6.950407e-01	5.595228e+00
1.502000e+00	-4.237009e+00	6.271110e-01	6.951504e-01	5.595093e+00
1.504000e+00	-4.236876e+00	6.301415e-01	6.952593e-01	5.594957e+00
1.506000e+00	-4.236749e+00	6.331735e-01	6.953675e-01	5.594821e+00
1.508000e+00	-4.236627e+00	6.362069e-01	6.954749e-01	5.594685e+00
1.510000e+00	-4.236512e+00	6.392419e-01	6.955816e-01	5.594549e+00
1.512000e+00	-4.236402e+00	6.422783e-01	6.956876e-01	5.594413e+00
1.514000e+00	-4.236298e+00	6.453162e-01	6.957928e-01	5.594277e+00
1.516000e+00	-4.236200e+00	6.483556e-01	6.958972e-01	5.594140e+00
1.518000e+00	-4.236108e+00	6.513963e-01	6.960009e-01	5.594004e+00
1.520000e+00	-4.236022e+00	6.544385e-01	6.961039e-01	5.593867e+00
1.522000e+00	-4.235941e+00	6.574821e-01	6.962061e-01	5.593730e+00
1.524000e+00	-4.235867e+00	6.605272e-01	6.963075e-01	5.593593e+00
1.526000e+00	-4.235798e+00	6.635736e-01	6.964082e-01	5.593456e+00
1.528000e+00	-4.235735e+00	6.666214e-01	6.965081e-01	5.593319e+00
1.530000e+00	-4.235679e+00	6.696705e-01	6.966073e-01	5.593182e+00
1.532000e+00	-4.235628e+00	6.727210e-01	6.967057e-01	5.593045e+00
1.534000e+00	-4.235583e+00	6.757729e-01	6.968034e-01	5.592907e+00
1.536000e+00	-4.235544e+00	6.788261e-01	6.969003e-01	5.592770e+00
1.538000e+00	-4.235510e+00	6.818806e-01	6.969964e-01	5.592632e+00
1.540000e+00	-4.235483e+00	6.849365e-01	6.970917e-01	5.592494e+00
1.542000e+00	-4.235462e+00	6.879936e-01	6.971863e-01	5.592356e+00
1.544000e+00	-4.235446e+00	6.910520e-01	6.972801e-01	5.592218e+00
1.546000e+00	-4.235437e+00	6.941118e-01	6.973731e-01	5.592080e+00
1.548000e+00	-4.235433e+00	6.971727e-01	6.974654e-01	5.591942e+00
1.550000e+00	-4.235436e+00	7.002350e-01	6.975568e-01	5.591804e+00
1.552000e+00	-4.235444e+00	7.032984e-01	6.976475e-01	5.591665e+00
1.554000e+00	-4.235458e+00	7.063631e-01	6.977375e-01	5.591527e+00
1.556000e+00	-4.235479e+00	7.094291e-01	6.978266e-01	5.591388e+00
1.558000e+00	-4.235505e+00	7.124962e-01	6.979149e-01	5.591249e+00
1.560000e+00	-4.235537e+00	7.155645e-01	6.980025e-01	5.591110e+00
1.562000e+00	-4.235575e+00	7.186341e-01	6.980893e-01	5.590972e+00
1.564000e+00	-4.235619e+00	7.217048e-01	6.981753e-01	5.590832e+00
1.566000e+00	-4.235669e+00	7.247766e-01	6.982605e-01	5.590693e+00
1.568000e+00	-4.235725e+00	7.278496e-01	6.983449e-01	5.590554e+00
1.570000e+00	-4.235787e+00	7.309238e-01	6.984285e-01	5.590415e+00
1.572000e+00	-4.235855e+00	7.339991e-01	6.985113e-01	5.590275e+00
1.574000e+00	-4.235929e+00	7.370754e-01	6.985933e-01	5.590136e+00
1.576000e+00	-4.236009e+00	7.401529e-01	6.986745e-01	5.589996e+00
1.578000e+00	-4.236095e+00	7.432315e-01	6.987549e-01	5.589856e+00
1.580000e+00	-4.236187e+00	7.463112e-01	6.988345e-01	5.589717e+00
1.582000e+00	-4.236285e+00	7.493920e-01	6.989134e-01	5.589577e+00
1.584000e+00	-4.236389e+00	7.524738e-01	6.989914e-01	5.589437e+00
1.586000e+00	-4.236499e+00	7.555566e-01	6.990686e-01	5.589297e+00
1.588000e+00	-4.236615e+00	7.586405e-01	6.991449e-01	5.589156e+00
1.590000e+00	-4.236737e+00	7.617254e-01	6.992205e-01	5.589016e+00
1.592000e+00	-4.236865e+00	7.648114e-01	6.992953e-01	5.588876e+00
1.594000e+00	-4.236999e+00	7.678983e-01	6.993692e-01	5.588735e+00
1.596000e+00	-4.237139e+00	7.709862e-01	6.994424e-01	5.588595e+00
1.598000e+00	-4.237285e+00	7.740751e-01	6.995147e-01	5.588454e+00
1.600000e+00	-4.237437e+00	7.771649e-01	6.995862e-01	5.588313e+00
1.602000e+00	-4.237595e+00	7.802558e-01	6.996569e-01	5.588173e+00
1.604000e+00	-4.237760e+00	7.833475e-01	6.997268e-01	5.588032e+00
1.606000e+00	-4.237930e+00	7.864402e-01	6.997958e-01	5.587891e+00
1.608000e+00	-4.238106e+00	7.895338e-01	6.998640e-01	5.587750e+00
1.610000e+00	-4.238289e+00	7.926283e-01	6.999314e-01	5.587609e+00
1.612000e+00	-4.238477e+00	7.957237e-01	6.999980e-01	5.587467e+00
1.614000e+00	-4.238671e+00	7.988200e-01	7.000637e-01	5.587326e+00
1.616000e+00	-4.238872e+00	8.019171e-01	7.001286e-01	5.587185e+00
1.618000e+00	-4.239079e+00	8.050151e-01	7.001927e-01	5.587043e+00
1.620000e+00	-4.239291e+00	8.081140e-01	7.002559e-01	5.586902e+00
1.622000e+00	-4.239510e+00	8.112137e-01	7.003183e-01	5.586760e+00
1.624000e+00	-4.239735e+00	8.143142e-01	7.003799e-01	5.586619e+00
1.626000e+00	-4.239966e+00	8.174155e-01	7.004406e-01	5.586477e+00
1.628000e+00	-4.240203e+00	8.205177e-01	7.005005e-01	5.586335e+00
1.630000e+00	-4.240446e+00	8.236206e-01	7.005596e-01	5.586193e+00
1.632000e+00	-4.240695e+00	8.267243e-01	7.006178e-01	5.586051e+00
1.634000e+00	-4.240950e+00	8.298287e-01	7.006751e-01	5.585909e+00
1.636000e+00	-4.241212e+00	8.329339e-01	7.007317e-01	5.585767e+00
1.638000e+00	-4.241479e+00	8.360399e-01	7.007873e-01	5.585625e+00
1.640000e+00	-4.241753e+00	8.391465e-01	7.008422e-01	5.585482e+00
1.642000e+00	-4.242032e+00	8.422539e-01	7.008961e-01	5.585340e+00
1.644000e+00	-4.242318e+00	8.453620e-01	7.009493e-01	5.585198e+00
1.646000e+00	-4.242610e+00	8.484708e-01	7.010015e-01	5.585055e+00
1.648000e+00	-4.242908e+00	8.515803e-01	7.010530e-01	5.584913e+00
1.650000e+00	-4.243212e+00	8.546904e-01	7.011035e-01	5.584770e+00
1.652000e+00	-4.243522e+00	8.578012e-01	7.011532e-01	5.584627e+00
1.654000e+00	-4.243839e+00	8.609126e-01	7.012021e-01	5.584485e+00
1.656000e+00	-4.244161e+00	8.640247e-01	7.012501e-01	5.584342e+00
1.658000e+00	-4.244490e+00	8.671374e-01	7.012972e-01	5.584199e+00
1.660000e+00	-4.244825e+00	8.702507e-01	7.013435e-01	5.584056e+00
1.662000e+00	-4.245165e+00	8.733645e-01	7.013889e-01	5.583913e+00
1.664000e+00	-4.245512e+00	8.764790e-01	7.014334e-01	5.583770e+00
1.666000e+00	-4.245866e+00	8.795940e-01	7.014771e-01	5.583627e+00
1.668000e+00	-4.246225e+00	8.827096e-01	7.015199e-01	5.583484e+00
1.670000e+00	-4.246590e+00	8.858258e-01	7.015619e-01	5.583341e+00
1.672000e+00	-4.246962e+00	8.889425e-01	7.016029e-01	5.583198e+00
1.674000e+00	-4.247340e+00	8.920597e-01	7.016431e-01	5.583054e+00
1.676000e+00	-4.247724e+00	8.951774e-01	7.016825e-01	5.582911e+00
1.678000e+00	-4.248114e+00	8.982956e-01	7.017209e-01	5.582767e+00
1.680000e+00	-4.248510e+00	9.014143e-01	7.017585e-01	5.582624e+00
1.682000e+00	-4.248912e+00	9.045335e-01	7.017952e-01	5.582480e+00
1.684000e+00	-4.249321e+00	9.076531e-01	7.018310e-01	5.582337e+00
1.686000e+00	-4.249736e+00	9.107732e-01	7.018660e-01	5.582193e+00
1.688000e+00	-4.250156e+00	9.138937e-01	7.019001e-01	5.582050e+00
1.690000e+00	-4.250584e+00	9.170146e-01	7.019333e-01	5.581906e+00
1.692000e+00	-4.251017e+00	9.201360e-01	7.019656e-01	5.581762e+00
1.694000e+00	-4.251456e+00	9.232577e-01	7.019970e-01	5.581618e+00
1.696000e+00	-4.251902e+00	9.263799e-01	7.020275e-01	5.581474e+00
1.698000e+00	-4.252354e+00	9.295024e-01	7.020572e-01	5.581331e+00
1.700000e+00	-4.252812e+00	9.326253e-01	7.020859e-01	5.581187e+00
1.702000e+00	-4.253276e+00	9.357485e-01	7.021138e-01	5.581043e+00
1.704000e+00	-4.253746e+00	9.388721e-01	7.021408e-01	5.580899e+00
1.706000e+00	-4.254223e+00	9.419960e-01	7.021669e-01	5.580754e+00
1.708000e+00	-4.254705e+00	9.451202e-01	7.021921e-01	5.580610e+00
1.710000e+00	-4.255194e+00	9.482447e-01	7.022164e-01	5.580466e+00
1.712000e+00	-4.255690e+00	9.513696e-01	7.022398e-01	5.580322e+00
1.714000e+00	-4.256191e+00	9.544946e-01	7.022624e-01	5.580178e+00
1.716000e+00	-4.256699e+00	9.576200e-01	7.022840e-01	5.580034e+00
1.718000e+00	-4.257212e+00	9.607456e-01	7.023047e-01	5.579889e+00
1.720000e+00	-4.257732e+00	9.638714e-01	7.023245e-01	5.579745e+00
1.722000e+00	-4.258259e+00	9.669975e-01	7.023435e-01	5.579601e+00
1.724000e+00	-4.258791e+00	9.701238e-01	7.023615e-01	5.579456e+00
1.726000e+00	-4.259330e+00	9.732503e-01	7.023786e-01	5.579312e+00
1.728000e+00	-4.259874e+00	9.763770e-01	7.023949e-01	5.579167e+00
1.730000e+00	-4.260425e+00	9.795038e-01	7.024102e-01	5.579023e+00
1.732000e+00	-4.260983e+00	9.826309e-01	7.024246e-01	5.578878e+00
1.734000e+00	-4.261546e+00	9.857581e-01	7.024381e-01	5.578734e+00
1.736000e+00	-4.262116e+00	9.888854e-01	7.024507e-01	5.578589e+00
1.738000e+00	-4.262692e+00	9.920128e-01	7.024624e-01	5.578444e+00
1.740000e+00	-4.263274e+00	9.951404e-01	7.024732e-01	5.578300e+00
1.742000e+00	-4.263863e+00	9.982681e-01	7.024831e-01	5.578155e+00
1.744000e+00	-4.264457e+00	1.001396e+00	7.024920e-01	5.578011e+00
1.746000e+00	-4.265058e+00	1.004524e+00	7.025001e-01	5.577866e+00
1.748000e+00	-4.265666e+00	1.007652e+00	7.025072e-01	5.577721e+00
1.750000e+00	-4.266279e+00	1.010780e+00	7.025134e-01	5.577576e+00
1.752000e+00	-4.266899e+00	1.013908e+00	7.025187e-01	5.577432e+00
1.754000e+00	-4.267524e+00	1.017036e+00	7.025231e-01	5.577287e+00
1.756000e+00	-4.268157e+00	1.020164e+00	7.025266e-01	5.577142e+00
1.758000e+00	-4.268795e+00	1.023292e+00	7.025291e-01	5.576997e+00
1.760000e+00	-4.269440e+00	1.026420e+00	7.025308e-01	5.576852e+00
1.762000e+00	-4.270091e+00	1.029548e+00	7.025315e-01	5.576707e+00
1.764000e+00	-4.270748e+00	1.032676e+00	7.025313e-01	5.576563e+00
1.766000e+00	-4.271411e+00	1.035804e+00	7.025302e-01	5.576418e+00
1.768000e+00	-4.272081e+00	1.038932e+00	7.025281e-01	5.576273e+00
1.770000e+00	-4.272757e+00	1.042059e+00	7.025251e-01	5.576128e+00
1.772000e+00	-4.273439e+00	1.045187e+00	7.025212e-01	5.575983e+00
1.774000e+00	-4.274127e+00	1.048315e+00	7.025164e-01	5.575838e+00
1.776000e+00	-4.274822e+00	1.051442e+00	7.025106e-01	5.575693e+00
1.778000e+00	-4.275523e+00	1.054570e+00	7.025040e-01	5.575548e+00
1.780000e+00	-4.276230e+00	1.057697e+00	7.024964e-01	5.575403e+00
1.782000e+00	-4.276944e+00	1.060824e+00	7.024878e-01	5.575258e+00
1.784000e+00	-4.277664e+00	1.063951e+00	7.024784e-01	5.575113e+00
1.786000e+00	-4.278390e+00	1.067078e+00	7.024680e-01	5.574968e+00
1.788000e+00	-4.279122e+00	1.070204e+00	7.024566e-01	5.574823e+00
1.790000e+00	-4.279861e+00	1.073331e+00	7.024444e-01	5.574678e+00
1.792000e+00	-4.280606e+00	1.076457e+00	7.024312e-01	5.574533e+00
1.794000e+00	-4.281357e+00	1.079583e+00	7.024170e-01	5.574388e+00
1.796000e+00	-4.282114e+00	1.082709e+00	7.024020e-01	5.574243e+00
1.798000e+00	-4.282878e+00	1.085834e+00	7.023860e-01	5.574099e+00
1.800000e+00	-4.283648e+00	1.088959e+00	7.023690e-01	5.573954e+00
1.802000e+00	-4.284425e+00	1.092084e+00	7.023512e-01	5.573809e+00
1.804000e+00	-4.285207e+00	1.095209e+00	7.023324e-01	5.573664e+00
1.806000e+00	-4.285996e+00	1.098333e+00	7.023126e-01	5.573519e+00
1.808000e+00	-4.286791e+00	1.101457e+00	7.022919e-01	5.573374e+00
1.810000e+00	-4.287593e+00	1.104581e+00	7.022703e-01	5.573229e+00
1.812000e+00	-4.288400e+00	1.107705e+00	7.022477e-01	5.573084e+00
1.814000e+00	-4.289215e+00	1.110828e+00	7.022242e-01	5.572939e+00
1.816000e+00	-4.290035e+00	1.113950e+00	7.021998e-01	5.572794e+00
1.818000e+00	-4.290862e+00	1.117073e+00	7.021744e-01	5.572649e+00
1.820000e+00	-4.291694e+00	1.120194e+00	7.021480e-01	5.572504e+00
1.822000e+00	-4.292534e+00	1.123316e+00	7.021208e-01	5.572359e+00
1.824000e+00	-4.293379e+00	1.126437e+00	7.020925e-01	5.572214e+00
1.826000e+00	-4.294231e+00	1.129558e+00	7.020634e-01	5.572069e+00
