2.000000e-03	1.019720e+01	1.991724e+01	3.024249e+01
4.000000e-03	1.038880e+01	1.982878e+01	3.048967e+01
6.000000e-03	1.057480e+01	1.973438e+01	3.074111e+01
8.000000e-03	1.075518e+01	1.963382e+01	3.099637e+01
1.000000e-02	1.092994e+01	1.952687e+01	3.125499e+01
1.200000e-02	1.109905e+01	1.941334e+01	3.151654e+01
1.400000e-02	1.126250e+01	1.929304e+01	3.178054e+01
1.600000e-02	1.142026e+01	1.916580e+01	3.204654e+01
1.800000e-02	1.157231e+01	1.903148e+01	3.231407e+01
2.000000e-02	1.171862e+01	1.888994e+01	3.258265e+01
2.200000e-02	1.185916e+01	1.874108e+01	3.285182e+01
2.400000e-02	1.199389e+01	1.858480e+01	3.312109e+01
2.600000e-02	1.212278e+01	1.842103e+01	3.338998e+01
2.800000e-02	1.224581e+01	1.824973e+01	3.365802e+01
3.000000e-02	1.236293e+01	1.807088e+01	3.392474e+01
3.200000e-02	1.247411e+01	1.788447e+01	3.418964e+01
3.400000e-02	1.257933e+01	1.769051e+01	3.445226e+01
3.600000e-02	1.267855e+01	1.748906e+01	3.471213e+01
3.800000e-02	1.277174e+01	1.728018e+01	3.496879e+01
4.000000e-02	1.285888e+01	1.706396e+01	3.522177e+01
4.200000e-02	1.293994e+01	1.684051e+01	3.547063e+01
4.400000e-02	1.301490e+01	1.660997e+01	3.571493e+01
4.600000e-02	1.308374e+01	1.637249e+01	3.595424e+01
4.800000e-02	1.314644e+01	1.612826e+01	3.618814e+01
5.000000e-02	1.320301e+01	1.587747e+01	3.641622e+01
5.200000e-02	1.325342e+01	1.562035e+01	3.663809e+01
5.400000e-02	1.329768e+01	1.535713e+01	3.685338e+01
5.600000e-02	1.333580e+01	1.508809e+01	3.706173e+01
5.800000e-02	1.336778e+01	1.481350e+01	3.726279e+01
6.000000e-02	1.339363e+01	1.453365e+01	3.745625e+01
6.200000e-02	1.341339e+01	1.424885e+01	3.764180e+01
6.400000e-02	1.342706e+01	1.395945e+01	3.781915e+01
6.600000e-02	1.343469e+01	1.366576e+01	3.798804e+01
6.800000e-02	1.343632e+01	1.336816e+01	3.814825e+01
7.000000e-02	1.343198e+01	1.306699e+01	3.829954e+01
7.200000e-02	1.342174e+01	1.276264e+01	3.844172e+01
