0.000000,4.000000
 0.010000,3.980000
 0.020000,3.959600
 0.030000,3.938802
 0.040000,3.917608
 0.050000,3.896020
 0.060000,3.874041
 0.070000,3.851671
 0.080000,3.828915
 0.090000,3.805773
 0.100000,3.782248
 0.110000,3.758343
 0.120000,3.734060
 0.130000,3.709400
 0.140000,3.684368
 0.150000,3.658964
 0.160000,3.633192
 0.170000,3.607054
 0.180000,3.580553
 0.190000,3.553691
 0.200000,3.526471
 0.210000,3.498895
 0.220000,3.470967
 0.230000,3.442689
 0.240000,3.414064
 0.250000,3.385095
 0.260000,3.355784
 0.270000,3.326135
 0.280000,3.296150
 0.290000,3.265832
 0.300000,3.235185
 0.310000,3.204212
 0.320000,3.172915
 0.330000,3.141297
 0.340000,3.109362
 0.350000,3.077113
 0.360000,3.044553
 0.370000,3.011686
 0.380000,2.978513
 0.390000,2.945040
 0.400000,2.911269
 0.410000,2.877203
 0.420000,2.842847
 0.430000,2.808202
 0.440000,2.773273
 0.450000,2.738064
 0.460000,2.702577
 0.470000,2.666816
 0.480000,2.630785
 0.490000,2.594488
 0.500000,2.557927
 0.510000,2.521107
 0.520000,2.484031
 0.530000,2.446703
 0.540000,2.409126
 0.550000,2.371305
 0.560000,2.333243
 0.570000,2.294944
 0.580000,2.256411
 0.590000,2.217649
 0.600000,2.178662
 0.610000,2.139452
 0.620000,2.100025
 0.630000,2.060384
 0.640000,2.020532
 0.650000,1.980475
 0.660000,1.940216
 0.670000,1.899758
 0.680000,1.859107
 0.690000,1.818266
 0.700000,1.777238
 0.710000,1.736029
 0.720000,1.694642
 0.730000,1.653082
 0.740000,1.611352
 0.750000,1.569457
 0.760000,1.527401
 0.770000,1.485187
 0.780000,1.442821
 0.790000,1.400307
 0.800000,1.357648
 0.810000,1.314849
 0.820000,1.271914
 0.830000,1.228848
 0.840000,1.185655
 0.850000,1.142339
 0.860000,1.098904
 0.870000,1.055355
 0.880000,1.011696
 0.890000,0.967932
 0.900000,0.924066
 0.910000,0.880104
 0.920000,0.836049
 0.930000,0.791906
 0.940000,0.747680
 0.950000,0.703374
 0.960000,0.658994
 0.970000,0.614543
 0.980000,0.570027
 0.990000,0.525448
 1.000000,0.480813
 1.010000,0.436126
 1.020000,0.391390
 1.030000,0.346611
 1.040000,0.301792
 1.050000,0.256939
 1.060000,0.212056
 1.070000,0.167147
 1.080000,0.122217
 1.090000,0.077270
 1.100000,0.032311
 1.110000,-0.012656
 1.120000,-0.057626
 1.130000,-0.102595
 1.140000,-0.147558
 1.150000,-0.192511
 1.160000,-0.237449
 1.170000,-0.282367
 1.180000,-0.327262
 1.190000,-0.372129
 1.200000,-0.416963
 1.210000,-0.461760
 1.220000,-0.506515
 1.230000,-0.551224
 1.240000,-0.595883
 1.250000,-0.640486
 1.260000,-0.685029
 1.270000,-0.729509
 1.280000,-0.773920
 1.290000,-0.818258
 1.300000,-0.862519
 1.310000,-0.906698
 1.320000,-0.950790
 1.330000,-0.994792
 1.340000,-1.038699
 1.350000,-1.082507
 1.360000,-1.126210
 1.370000,-1.169805
 1.380000,-1.213288
 1.390000,-1.256654
 1.400000,-1.299898
 1.410000,-1.343017
 1.420000,-1.386006
 1.430000,-1.428860
 1.440000,-1.471576
 1.450000,-1.514149
 1.460000,-1.556574
 1.470000,-1.598849
 1.480000,-1.640967
 1.490000,-1.682926
 1.500000,-1.724721
 1.510000,-1.766347
 1.520000,-1.807801
 1.530000,-1.849079
 1.540000,-1.890175
 1.550000,-1.931087
 1.560000,-1.971809
 1.570000,-2.012339
 1.580000,-2.052671
 1.590000,-2.092802
 1.600000,-2.132728
 1.610000,-2.172445
 1.620000,-2.211948
 1.630000,-2.251234
