0.000000,58.928435
1.000000,62.107856
2.000000,65.476288
3.000000,69.045385
4.000000,72.827396
5.000000,76.835201
6.000000,81.082353
7.000000,85.583119
8.000000,90.352524
9.000000,95.406400
10.000000,100.761433
11.000000,106.435221
12.000000,112.446324
13.000000,118.814329
14.000000,125.559909
15.000000,132.704890
16.000000,140.272323
17.000000,148.286558
18.000000,156.773317
19.000000,165.759786
20.000000,175.274695
21.000000,185.348413
22.000000,196.013047
23.000000,207.302543
24.000000,219.252797
25.000000,231.901770
26.000000,245.289610
27.000000,259.458778
28.000000,274.454189
29.000000,290.323354
30.000000,307.116529
31.000000,324.886880
32.000000,343.690653
33.000000,363.587350
34.000000,384.639923
35.000000,406.914971
36.000000,430.482957
37.000000,455.418428
38.000000,481.800258
39.000000,509.711891
40.000000,539.241615
41.000000,570.482838
42.000000,603.534385
43.000000,638.500816
44.000000,675.492752
45.000000,714.627233
46.000000,756.028085
47.000000,799.826313
48.000000,846.160522
49.000000,895.177348
50.000000,947.031934
51.000000,1001.888410
52.000000,1059.920425
53.000000,1121.311689
54.000000,1186.256560
55.000000,1254.960658
56.000000,1327.641518
57.000000,1404.529278
58.000000,1485.867411
59.000000,1571.913493
60.000000,1662.940020
61.000000,1759.235276
62.000000,1861.104238
63.000000,1968.869549
64.000000,2082.872538
65.000000,2203.474301
66.000000,2331.056846
67.000000,2466.024300
68.000000,2608.804195
69.000000,2759.848816
70.000000,2919.636638
71.000000,3088.673840
72.000000,3267.495909
73.000000,3456.669337
74.000000,3656.793414
75.000000,3868.502126
76.000000,4092.466166
77.000000,4329.395057
78.000000,4580.039398
79.000000,4845.193246
80.000000,5125.696626
81.000000,5422.438199
82.000000,5736.358068
83.000000,6068.450766
84.000000,6419.768399
85.000000,6791.423983
86.000000,7184.594968
87.000000,7600.526970
88.000000,8040.537715
89.000000,8506.021215
90.000000,8998.452182
91.000000,9519.390705
92.000000,10070.487185
93.000000,10653.487569
94.000000,11270.238880
95.000000,11922.695068
96.000000,12612.923199
97.000000,13343.110006
98.000000,14115.568814
99.000000,14932.746871
100.000000,15797.233100
