0.000000,-1.253560
1.000000,-1.242303
2.000000,-1.227614
3.000000,-1.209910
4.000000,-1.189601
5.000000,-1.167082
6.000000,-1.142737
7.000000,-1.116936
8.000000,-1.090035
9.000000,-1.062375
10.000000,-1.034286
11.000000,-1.006080
12.000000,-0.978058
13.000000,-0.950505
14.000000,-0.923692
15.000000,-0.897877
16.000000,-0.873306
17.000000,-0.850210
18.000000,-0.828810
19.000000,-0.809314
20.000000,-0.791918
21.000000,-0.776810
22.000000,-0.764167
23.000000,-0.754157
24.000000,-0.746939
25.000000,-0.742667
26.000000,-0.741487
27.000000,-0.743539
28.000000,-0.748959
29.000000,-0.757880
30.000000,-0.770430
31.000000,-0.786737
32.000000,-0.806928
33.000000,-0.831130
34.000000,-0.859469
35.000000,-0.892077
36.000000,-0.929086
37.000000,-0.970635
38.000000,-1.016864
39.000000,-1.067925
40.000000,-1.123972
41.000000,-1.185172
42.000000,-1.251699
43.000000,-1.323739
44.000000,-1.401489
45.000000,-1.485160
46.000000,-1.574977
47.000000,-1.671182
48.000000,-1.774031
49.000000,-1.883800
50.000000,-2.000785
51.000000,-2.125301
52.000000,-2.257687
53.000000,-2.398305
54.000000,-2.547543
55.000000,-2.705813
56.000000,-2.873558
57.000000,-3.051252
58.000000,-3.239398
59.000000,-3.438534
60.000000,-3.649236
61.000000,-3.872113
62.000000,-4.107817
63.000000,-4.357042
64.000000,-4.620525
65.000000,-4.899052
66.000000,-5.193456
67.000000,-5.504623
68.000000,-5.833495
69.000000,-6.181071
70.000000,-6.548413
71.000000,-6.936646
72.000000,-7.346963
73.000000,-7.780631
74.000000,-8.238993
75.000000,-8.723470
76.000000,-9.235570
77.000000,-9.776891
78.000000,-10.349123
79.000000,-10.954059
80.000000,-11.593596
81.000000,-12.269743
82.000000,-12.984626
83.000000,-13.740496
84.000000,-14.539737
85.000000,-15.384870
86.000000,-16.278563
87.000000,-17.223642
88.000000,-18.223093
89.000000,-19.280080
90.000000,-20.397947
91.000000,-21.580234
92.000000,-22.830686
93.000000,-24.153265
94.000000,-25.552162
95.000000,-27.031810
96.000000,-28.596900
97.000000,-30.252394
98.000000,-32.003542
99.000000,-33.855894
100.000000,-35.815326
