   0.00000000      -3.13998968E-03
   6.28318544E-03  -9.42945573E-03
   1.25663709E-02  -1.56999491E-02
   1.88495554E-02  -2.19894145E-02
   2.51327418E-02  -2.82788798E-02
   3.14159282E-02  -3.45493741E-02
   3.76991108E-02  -4.08293530E-02
   4.39822972E-02  -4.70998436E-02
   5.02654836E-02  -5.33893108E-02
   5.65486699E-02  -5.96503168E-02
   6.28318563E-02  -6.59302995E-02
   6.91150427E-02  -7.21913055E-02
   7.53982216E-02  -7.84523115E-02
   8.16814080E-02  -8.47228020E-02
   8.79645944E-02  -9.09838080E-02
   9.42477807E-02  -9.72353294E-02
  0.100530967     -0.103486851    
  0.106814153     -0.109728880    
  0.113097340     -0.115980402    
  0.119380526     -0.122212954    
  0.125663713     -0.128454983    
  0.131946892     -0.134678051    
  0.138230085     -0.140901104    
  0.144513264     -0.147114679    
  0.150796443     -0.153328255    
  0.157079637     -0.159541830    
  0.163362816     -0.165736437    
  0.169646010     -0.171921551    
  0.175929189     -0.178116158    
  0.182212383     -0.184301272    
  0.188495561     -0.190467417    
  0.194778755     -0.196624070    
  0.201061934     -0.202790216    
  0.207345113     -0.208937377    
  0.213628307     -0.215075061    
  0.219911486     -0.221203268    
  0.226194680     -0.227331460    
  0.232477859     -0.233450174    
  0.238761052     -0.239549905    
  0.245044231     -0.245640159    
  0.251327425     -0.251730412    
  0.257610589     -0.257811189    
  0.263893783     -0.263872981    
  0.270176977     -0.269925267    
  0.276460171     -0.275968105    
  0.282743335     -0.282010913    
  0.289026529     -0.288025290    
  0.295309722     -0.294039637    
  0.301592886     -0.300044507    
  0.307876080     -0.306020916    
  0.314159274     -0.312006831    
  0.320442468     -0.317964286    
  0.326725632     -0.323921710    
  0.333008826     -0.329850703    
  0.339292020     -0.335779667    
  0.345575213     -0.341689706    
  0.351858377     -0.347590208    
  0.358141571     -0.353481263    
  0.364424765     -0.359343827    
  0.370707929     -0.365196913    
  0.376991123     -0.371040523    
  0.383274317     -0.376874655    
  0.389557511     -0.382680327    
  0.395840675     -0.388485968    
  0.402123868     -0.394263178    
  0.408407062     -0.400021404    
  0.414690226     -0.405779630    
  0.420973420     -0.411518902    
  0.427256614     -0.417229682    
  0.433539808     -0.422930986    
  0.439822972     -0.428622812    
  0.446106166     -0.434286177    
  0.452389359     -0.439940065    
  0.458672523     -0.445565492    
  0.464955717     -0.451190889    
  0.471238911     -0.456787854    
  0.477522105     -0.462365866    
  0.483805269     -0.467934340    
  0.490088463     -0.473464906    
  0.496371657     -0.479004949    
  0.502654850     -0.484497547    
  0.508938015     -0.489990175    
  0.515221179     -0.495463818    
  0.521504402     -0.500899494    
  0.527787566     -0.506335199    
  0.534070790     -0.511742413    
  0.540353954     -0.517130673    
  0.546637118     -0.522499979    
  0.552920341     -0.527840793    
  0.559203506     -0.533172131    
  0.565486670     -0.538475037    
  0.571769893     -0.543758929    
  0.578053057     -0.549023867    
  0.584336221     -0.554260373    
  0.590619445     -0.559487343    
  0.596902609     -0.564676404    
  0.603185773     -0.569855928    
  0.609468997     -0.574997544    
  0.615752161     -0.580139160    
  0.622035384     -0.585233390    
  0.628318548     -0.590327561    
  0.634601712     -0.595383763    
  0.640884936     -0.600411534    
  0.647168100     -0.605429828    
  0.653451264     -0.610429168    
  0.659734488     -0.615381062    
  0.666017652     -0.620323479    
  0.672300816     -0.625246882    
  0.678584039     -0.630132377    
  0.684867203     -0.634998858    
  0.691150427     -0.639836907    
  0.697433591     -0.644656003    
