tiempo	 $x$	 $y$	 $z$	 $w$	 
1.220000e+00	6.219994e+00	-8.008748e-02	9.690634e+00	-6.484917e+00
1.222000e+00	6.239663e+00	-8.064827e-02	9.818168e+00	-6.495320e+00
1.224000e+00	6.259591e+00	-8.119067e-02	9.947695e+00	-6.505853e+00
1.226000e+00	6.279780e+00	-8.171442e-02	1.007926e+01	-6.516517e+00
1.228000e+00	6.300236e+00	-8.221924e-02	1.021289e+01	-6.527316e+00
1.230000e+00	6.320962e+00	-8.270486e-02	1.034864e+01	-6.538249e+00
1.232000e+00	6.341963e+00	-8.317100e-02	1.048656e+01	-6.549321e+00
1.234000e+00	6.363242e+00	-8.361737e-02	1.062668e+01	-6.560533e+00
1.236000e+00	6.384805e+00	-8.404368e-02	1.076906e+01	-6.571887e+00
1.238000e+00	6.406656e+00	-8.444964e-02	1.091373e+01	-6.583386e+00
1.240000e+00	6.428800e+00	-8.483495e-02	1.106075e+01	-6.595032e+00
1.242000e+00	6.451240e+00	-8.519931e-02	1.121018e+01	-6.606828e+00
1.244000e+00	6.473983e+00	-8.554240e-02	1.136205e+01	-6.618775e+00
1.246000e+00	6.497032e+00	-8.586391e-02	1.151643e+01	-6.630876e+00
1.248000e+00	6.520394e+00	-8.616353e-02	1.167336e+01	-6.643135e+00
1.250000e+00	6.544072e+00	-8.644093e-02	1.183290e+01	-6.655553e+00
1.252000e+00	6.568073e+00	-8.669579e-02	1.199512e+01	-6.668133e+00
1.254000e+00	6.592401e+00	-8.692776e-02	1.216006e+01	-6.680877e+00
1.256000e+00	6.617063e+00	-8.713650e-02	1.232780e+01	-6.693790e+00
1.258000e+00	6.642063e+00	-8.732169e-02	1.249838e+01	-6.706873e+00
1.260000e+00	6.667407e+00	-8.748295e-02	1.267188e+01	-6.720129e+00
1.262000e+00	6.693102e+00	-8.761994e-02	1.284836e+01	-6.733562e+00
1.264000e+00	6.719153e+00	-8.773228e-02	1.302788e+01	-6.747173e+00
1.266000e+00	6.745567e+00	-8.781962e-02	1.321052e+01	-6.760968e+00
1.268000e+00	6.772349e+00	-8.788158e-02	1.339636e+01	-6.774948e+00
1.270000e+00	6.799506e+00	-8.791777e-02	1.358545e+01	-6.789117e+00
1.272000e+00	6.827044e+00	-8.792781e-02	1.377788e+01	-6.803478e+00
1.274000e+00	6.854971e+00	-8.791130e-02	1.397372e+01	-6.818034e+00
1.276000e+00	6.883293e+00	-8.786784e-02	1.417306e+01	-6.832790e+00
1.278000e+00	6.912017e+00	-8.779702e-02	1.437598e+01	-6.847748e+00
1.280000e+00	6.941151e+00	-8.769842e-02	1.458256e+01	-6.862913e+00
1.282000e+00	6.970701e+00	-8.757162e-02	1.479289e+01	-6.878287e+00
1.284000e+00	7.000675e+00	-8.741619e-02	1.500706e+01	-6.893875e+00
1.286000e+00	7.031081e+00	-8.723169e-02	1.522516e+01	-6.909681e+00
1.288000e+00	7.061927e+00	-8.701767e-02	1.544729e+01	-6.925709e+00
1.290000e+00	7.093221e+00	-8.677368e-02	1.567354e+01	-6.941962e+00
1.292000e+00	7.124971e+00	-8.649925e-02	1.590403e+01	-6.958446e+00
1.294000e+00	7.157186e+00	-8.619392e-02	1.613884e+01	-6.975163e+00
1.296000e+00	7.189875e+00	-8.585719e-02	1.637810e+01	-6.992120e+00
1.298000e+00	7.223045e+00	-8.548859e-02	1.662190e+01	-7.009320e+00
1.300000e+00	7.256707e+00	-8.508761e-02	1.687038e+01	-7.026767e+00
1.302000e+00	7.290870e+00	-8.465375e-02	1.712364e+01	-7.044467e+00
1.304000e+00	7.325544e+00	-8.418648e-02	1.738181e+01	-7.062425e+00
1.306000e+00	7.360737e+00	-8.368528e-02	1.764501e+01	-7.080645e+00
1.308000e+00	7.396462e+00	-8.314962e-02	1.791337e+01	-7.099133e+00
1.310000e+00	7.432727e+00	-8.257893e-02	1.818703e+01	-7.117893e+00
1.312000e+00	7.469544e+00	-8.197267e-02	1.846613e+01	-7.136932e+00
1.314000e+00	7.506923e+00	-8.133027e-02	1.875082e+01	-7.156255e+00
1.316000e+00	7.544876e+00	-8.065113e-02	1.904123e+01	-7.175867e+00
1.318000e+00	7.583415e+00	-7.993468e-02	1.933752e+01	-7.195775e+00
1.320000e+00	7.622550e+00	-7.918031e-02	1.963986e+01	-7.215983e+00
1.322000e+00	7.662295e+00	-7.838739e-02	1.994840e+01	-7.236500e+00
1.324000e+00	7.702661e+00	-7.755530e-02	2.026332e+01	-7.257330e+00
1.326000e+00	7.743663e+00	-7.668340e-02	2.058479e+01	-7.278480e+00
1.328000e+00	7.785312e+00	-7.577103e-02	2.091299e+01	-7.299957e+00
1.330000e+00	7.827622e+00	-7.481753e-02	2.124811e+01	-7.321768e+00
1.332000e+00	7.870608e+00	-7.382220e-02	2.159034e+01	-7.343920e+00
1.334000e+00	7.914284e+00	-7.278436e-02	2.193989e+01	-7.366420e+00
1.336000e+00	7.958664e+00	-7.170329e-02	2.229697e+01	-7.389276e+00
1.338000e+00	8.003764e+00	-7.057827e-02	2.266178e+01	-7.412494e+00
1.340000e+00	8.049599e+00	-6.940854e-02	2.303456e+01	-7.436084e+00
1.342000e+00	8.096185e+00	-6.819336e-02	2.341554e+01	-7.460054e+00
1.344000e+00	8.143539e+00	-6.693195e-02	2.380495e+01	-7.484410e+00
1.346000e+00	8.191678e+00	-6.562351e-02	2.420305e+01	-7.509163e+00
1.348000e+00	8.240620e+00	-6.426724e-02	2.461009e+01	-7.534321e+00
1.350000e+00	8.290382e+00	-6.286231e-02	2.502635e+01	-7.559893e+00
1.352000e+00	8.340983e+00	-6.140786e-02	2.545210e+01	-7.585889e+00
1.354000e+00	8.392442e+00	-5.990305e-02	2.588763e+01	-7.612318e+00
1.356000e+00	8.444780e+00	-5.834697e-02	2.633324e+01	-7.639190e+00
1.358000e+00	8.498016e+00	-5.673873e-02	2.678925e+01	-7.666516e+00
1.360000e+00	8.552171e+00	-5.507740e-02	2.725597e+01	-7.694306e+00
1.362000e+00	8.607267e+00	-5.336203e-02	2.773375e+01	-7.722570e+00
1.364000e+00	8.663327e+00	-5.159165e-02	2.822294e+01	-7.751321e+00
1.366000e+00	8.720373e+00	-4.976526e-02	2.872390e+01	-7.780570e+00
1.368000e+00	8.778430e+00	-4.788186e-02	2.923700e+01	-7.810329e+00
1.370000e+00	8.837521e+00	-4.594039e-02	2.976265e+01	-7.840611e+00
1.372000e+00	8.897673e+00	-4.393980e-02	3.030125e+01	-7.871427e+00
1.374000e+00	8.958911e+00	-4.187898e-02	3.085324e+01	-7.902792e+00
1.376000e+00	9.021262e+00	-3.975683e-02	3.141905e+01	-7.934719e+00
1.378000e+00	9.084755e+00	-3.757218e-02	3.199915e+01	-7.967222e+00
1.380000e+00	9.149419e+00	-3.532387e-02	3.259403e+01	-8.000316e+00
1.382000e+00	9.215283e+00	-3.301068e-02	3.320419e+01	-8.034015e+00
1.384000e+00	9.282378e+00	-3.063139e-02	3.383016e+01	-8.068336e+00
1.386000e+00	9.350737e+00	-2.818472e-02	3.447248e+01	-8.103295e+00
1.388000e+00	9.420392e+00	-2.566936e-02	3.513172e+01	-8.138907e+00
1.390000e+00	9.491378e+00	-2.308400e-02	3.580850e+01	-8.175192e+00
1.392000e+00	9.563730e+00	-2.042724e-02	3.650343e+01	-8.212165e+00
1.394000e+00	9.637486e+00	-1.769769e-02	3.721716e+01	-8.249847e+00
1.396000e+00	9.712683e+00	-1.489389e-02	3.795038e+01	-8.288256e+00
1.398000e+00	9.789360e+00	-1.201437e-02	3.870380e+01	-8.327412e+00
1.400000e+00	9.867560e+00	-9.057600e-03	3.947817e+01	-8.367336e+00
1.402000e+00	9.947324e+00	-6.022007e-03	4.027428e+01	-8.408049e+00
1.404000e+00	1.002870e+01	-2.905980e-03	4.109294e+01	-8.449574e+00
1.406000e+00	1.011172e+01	2.921362e-04	4.193501e+01	-8.491933e+00
1.408000e+00	1.019645e+01	3.574047e-03	4.280139e+01	-8.535151e+00
1.410000e+00	1.028293e+01	6.941506e-03	4.369302e+01	-8.579251e+00
1.412000e+00	1.037121e+01	1.039632e-02	4.461089e+01	-8.624261e+00
1.414000e+00	1.046135e+01	1.394034e-02	4.555605e+01	-8.670207e+00
1.416000e+00	1.055340e+01	1.757548e-02	4.652958e+01	-8.717117e+00
1.418000e+00	1.064742e+01	2.130371e-02	4.753262e+01	-8.765020e+00
1.420000e+00	1.074347e+01	2.512707e-02	4.856639e+01	-8.813945e+00
1.422000e+00	1.084160e+01	2.904763e-02	4.963214e+01	-8.863926e+00
1.424000e+00	1.094190e+01	3.306756e-02	5.073121e+01	-8.914994e+00
1.426000e+00	1.104442e+01	3.718908e-02	5.186500e+01	-8.967183e+00
1.428000e+00	1.114924e+01	4.141447e-02	5.303499e+01	-9.020529e+00
1.430000e+00	1.125642e+01	4.574612e-02	5.424273e+01	-9.075070e+00
1.432000e+00	1.136605e+01	5.018645e-02	5.548987e+01	-9.130843e+00
1.434000e+00	1.147821e+01	5.473799e-02	5.677813e+01	-9.187889e+00
1.436000e+00	1.159297e+01	5.940334e-02	5.810934e+01	-9.246251e+00
1.438000e+00	1.171044e+01	6.418519e-02	5.948543e+01	-9.305972e+00
1.440000e+00	1.183069e+01	6.908632e-02	6.090844e+01	-9.367099e+00
1.442000e+00	1.195383e+01	7.410960e-02	6.238052e+01	-9.429679e+00
1.444000e+00	1.207995e+01	7.925802e-02	6.390396e+01	-9.493763e+00
1.446000e+00	1.220916e+01	8.453465e-02	6.548118e+01	-9.559403e+00
1.448000e+00	1.234157e+01	8.994266e-02	6.711472e+01	-9.626656e+00
1.450000e+00	1.247730e+01	9.548537e-02	6.880731e+01	-9.695578e+00
1.452000e+00	1.261646e+01	1.011662e-01	7.056183e+01	-9.766230e+00
1.454000e+00	1.275918e+01	1.069887e-01	7.238133e+01	-9.838677e+00
1.456000e+00	1.290560e+01	1.129565e-01	7.426905e+01	-9.912984e+00
1.458000e+00	1.305586e+01	1.190734e-01	7.622846e+01	-9.989221e+00
1.460000e+00	1.321009e+01	1.253434e-01	7.826323e+01	-1.006746e+01
1.462000e+00	1.336846e+01	1.317706e-01	8.037726e+01	-1.014779e+01
1.464000e+00	1.353113e+01	1.383593e-01	8.257474e+01	-1.023028e+01
1.466000e+00	1.369826e+01	1.451139e-01	8.486011e+01	-1.031501e+01
1.468000e+00	1.387005e+01	1.520390e-01	8.723812e+01	-1.040209e+01
1.470000e+00	1.404667e+01	1.591394e-01	8.971385e+01	-1.049160e+01
1.472000e+00	1.422834e+01	1.664201e-01	9.229272e+01	-1.058365e+01
1.474000e+00	1.441525e+01	1.738864e-01	9.498054e+01	-1.067834e+01
1.476000e+00	1.460764e+01	1.815435e-01	9.778354e+01	-1.077579e+01
1.478000e+00	1.480574e+01	1.893973e-01	1.007084e+02	-1.087610e+01
1.480000e+00	1.500980e+01	1.974535e-01	1.037623e+02	-1.097942e+01
1.482000e+00	1.522009e+01	2.057183e-01	1.069529e+02	-1.108587e+01
1.484000e+00	1.543689e+01	2.141983e-01	1.102885e+02	-1.119559e+01
1.486000e+00	1.566049e+01	2.229000e-01	1.137780e+02	-1.130874e+01
1.488000e+00	1.589122e+01	2.318306e-01	1.174311e+02	-1.142546e+01
1.490000e+00	1.612940e+01	2.409974e-01	1.212581e+02	-1.154594e+01
1.492000e+00	1.637541e+01	2.504081e-01	1.252702e+02	-1.167035e+01
1.494000e+00	1.662961e+01	2.600708e-01	1.294797e+02	-1.179888e+01
1.496000e+00	1.689243e+01	2.699940e-01	1.338996e+02	-1.193174e+01
1.498000e+00	1.716428e+01	2.801865e-01	1.385442e+02	-1.206914e+01
1.500000e+00	1.744564e+01	2.906579e-01	1.434290e+02	-1.221132e+01
1.502000e+00	1.773701e+01	3.014178e-01	1.485709e+02	-1.235853e+01
1.504000e+00	1.803890e+01	3.124768e-01	1.539882e+02	-1.251103e+01
1.506000e+00	1.835191e+01	3.238456e-01	1.597010e+02	-1.266911e+01
1.508000e+00	1.867662e+01	3.355357e-01	1.657311e+02	-1.283307e+01
1.510000e+00	1.901372e+01	3.475595e-01	1.721025e+02	-1.300325e+01
1.512000e+00	1.936389e+01	3.599296e-01	1.788415e+02	-1.318000e+01
1.514000e+00	1.972791e+01	3.726596e-01	1.859769e+02	-1.336370e+01
1.516000e+00	2.010659e+01	3.857640e-01	1.935403e+02	-1.355477e+01
1.518000e+00	2.050083e+01	3.992579e-01	2.015668e+02	-1.375365e+01
1.520000e+00	2.091159e+01	4.131575e-01	2.100950e+02	-1.396082e+01
1.522000e+00	2.133992e+01	4.274800e-01	2.191675e+02	-1.417681e+01
1.524000e+00	2.178695e+01	4.422437e-01	2.288317e+02	-1.440219e+01
1.526000e+00	2.225391e+01	4.574680e-01	2.391401e+02	-1.463757e+01
1.528000e+00	2.274215e+01	4.731737e-01	2.501515e+02	-1.488363e+01
1.530000e+00	2.325313e+01	4.893829e-01	2.619311e+02	-1.514111e+01
1.532000e+00	2.378847e+01	5.061194e-01	2.745522e+02	-1.541080e+01
1.534000e+00	2.434993e+01	5.234085e-01	2.880968e+02	-1.569360e+01
1.536000e+00	2.493944e+01	5.412775e-01	3.026574e+02	-1.599047e+01
1.538000e+00	2.555914e+01	5.597558e-01	3.183381e+02	-1.630249e+01
1.540000e+00	2.621138e+01	5.788748e-01	3.352570e+02	-1.663082e+01
1.542000e+00	2.689877e+01	5.986687e-01	3.535478e+02	-1.697678e+01
1.544000e+00	2.762419e+01	6.191742e-01	3.733632e+02	-1.734182e+01
1.546000e+00	2.839088e+01	6.404312e-01	3.948773e+02	-1.772755e+01
1.548000e+00	2.920241e+01	6.624830e-01	4.182902e+02	-1.813575e+01
1.550000e+00	3.006280e+01	6.853766e-01	4.438320e+02	-1.856846e+01
1.552000e+00	3.097659e+01	7.091636e-01	4.717689e+02	-1.902793e+01
1.554000e+00	3.194884e+01	7.339000e-01	5.024102e+02	-1.951671e+01
1.556000e+00	3.298533e+01	7.596476e-01	5.361164e+02	-2.003768e+01
1.558000e+00	3.409259e+01	7.864740e-01	5.733106e+02	-2.059411e+01
1.560000e+00	3.527808e+01	8.144541e-01	6.144913e+02	-2.118974e+01
1.562000e+00	3.655035e+01	8.436708e-01	6.602492e+02	-2.182886e+01
1.564000e+00	3.791922e+01	8.742161e-01	7.112889e+02	-2.251637e+01
1.566000e+00	3.939608e+01	9.061926e-01	7.684558e+02	-2.325798e+01
1.568000e+00	4.099418e+01	9.397153e-01	8.327715e+02	-2.406031e+01
1.570000e+00	4.272899e+01	9.749135e-01	9.054800e+02	-2.493113e+01
1.572000e+00	4.461879e+01	1.011933e+00	9.881077e+02	-2.587956e+01
1.574000e+00	4.668523e+01	1.050941e+00	1.082545e+03	-2.691645e+01
1.576000e+00	4.895420e+01	1.092127e+00	1.191155e+03	-2.805475e+01
1.578000e+00	5.145689e+01	1.135709e+00	1.316922e+03	-2.931008e+01
1.580000e+00	5.423128e+01	1.181941e+00	1.463661e+03	-3.070143e+01
1.582000e+00	5.732402e+01	1.231117e+00	1.636307e+03	-3.225216e+01
1.584000e+00	6.079310e+01	1.283585e+00	1.841341e+03	-3.399126e+01
1.586000e+00	6.471150e+01	1.339758e+00	2.087401e+03	-3.595527e+01
1.588000e+00	6.917236e+01	1.400131e+00	2.386210e+03	-3.819077e+01
1.590000e+00	7.429649e+01	1.465305e+00	2.754000e+03	-4.075822e+01
1.592000e+00	8.024346e+01	1.536023e+00	3.213763e+03	-4.373742e+01
1.594000e+00	8.722844e+01	1.613211e+00	3.798933e+03	-4.723603e+01
1.596000e+00	9.554883e+01	1.698049e+00	4.559641e+03	-5.140281e+01
1.598000e+00	1.056276e+02	1.792076e+00	5.573823e+03	-5.644932e+01
1.600000e+00	1.180874e+02	1.897344e+00	6.968004e+03	-6.268700e+01
