tiempo	 $x$	 $y$	 $z$	 $w$	 
3.200000e+00	-4.131866e+00	-3.641115e+00	7.432334e-01	-9.342413e-01
3.202000e+00	-4.126058e+00	-3.653064e+00	7.430964e-01	-9.332332e-01
3.204000e+00	-4.120226e+00	-3.665006e+00	7.429691e-01	-9.322262e-01
3.206000e+00	-4.114370e+00	-3.676939e+00	7.428516e-01	-9.312202e-01
3.208000e+00	-4.108490e+00	-3.688865e+00	7.427437e-01	-9.302152e-01
3.210000e+00	-4.102586e+00	-3.700783e+00	7.426454e-01	-9.292112e-01
3.212000e+00	-4.096657e+00	-3.712693e+00	7.425566e-01	-9.282082e-01
3.214000e+00	-4.090705e+00	-3.724595e+00	7.424773e-01	-9.272063e-01
3.216000e+00	-4.084729e+00	-3.736489e+00	7.424075e-01	-9.262053e-01
3.218000e+00	-4.078729e+00	-3.748375e+00	7.423472e-01	-9.252054e-01
3.220000e+00	-4.072705e+00	-3.760253e+00	7.422962e-01	-9.242064e-01
3.222000e+00	-4.066657e+00	-3.772123e+00	7.422546e-01	-9.232085e-01
3.224000e+00	-4.060585e+00	-3.783985e+00	7.422222e-01	-9.222116e-01
3.226000e+00	-4.054490e+00	-3.795838e+00	7.421991e-01	-9.212156e-01
3.228000e+00	-4.048371e+00	-3.807683e+00	7.421852e-01	-9.202207e-01
3.230000e+00	-4.042228e+00	-3.819520e+00	7.421805e-01	-9.192268e-01
3.232000e+00	-4.036062e+00	-3.831349e+00	7.421850e-01	-9.182338e-01
3.234000e+00	-4.029871e+00	-3.843169e+00	7.421985e-01	-9.172419e-01
3.236000e+00	-4.023658e+00	-3.854980e+00	7.422211e-01	-9.162509e-01
3.238000e+00	-4.017420e+00	-3.866783e+00	7.422527e-01	-9.152609e-01
3.240000e+00	-4.011160e+00	-3.878578e+00	7.422933e-01	-9.142719e-01
3.242000e+00	-4.004875e+00	-3.890364e+00	7.423429e-01	-9.132839e-01
3.244000e+00	-3.998567e+00	-3.902141e+00	7.424014e-01	-9.122969e-01
3.246000e+00	-3.992236e+00	-3.913909e+00	7.424687e-01	-9.113108e-01
3.248000e+00	-3.985882e+00	-3.925669e+00	7.425449e-01	-9.103258e-01
3.250000e+00	-3.979504e+00	-3.937420e+00	7.426299e-01	-9.093417e-01
3.252000e+00	-3.973103e+00	-3.949162e+00	7.427237e-01	-9.083586e-01
3.254000e+00	-3.966678e+00	-3.960895e+00	7.428262e-01	-9.073764e-01
3.256000e+00	-3.960230e+00	-3.972619e+00	7.429375e-01	-9.063952e-01
3.258000e+00	-3.953759e+00	-3.984334e+00	7.430574e-01	-9.054150e-01
3.260000e+00	-3.947265e+00	-3.996040e+00	7.431860e-01	-9.044358e-01
3.262000e+00	-3.940748e+00	-4.007737e+00	7.433232e-01	-9.034575e-01
3.264000e+00	-3.934208e+00	-4.019424e+00	7.434690e-01	-9.024802e-01
3.266000e+00	-3.927644e+00	-4.031103e+00	7.436233e-01	-9.015039e-01
3.268000e+00	-3.921058e+00	-4.042772e+00	7.437862e-01	-9.005285e-01
3.270000e+00	-3.914448e+00	-4.054432e+00	7.439576e-01	-8.995540e-01
3.272000e+00	-3.907816e+00	-4.066082e+00	7.441375e-01	-8.985806e-01
3.274000e+00	-3.901160e+00	-4.077724e+00	7.443258e-01	-8.976081e-01
3.276000e+00	-3.894482e+00	-4.089355e+00	7.445225e-01	-8.966365e-01
3.278000e+00	-3.887781e+00	-4.100977e+00	7.447277e-01	-8.956659e-01
3.280000e+00	-3.881057e+00	-4.112590e+00	7.449412e-01	-8.946962e-01
3.282000e+00	-3.874311e+00	-4.124193e+00	7.451630e-01	-8.937275e-01
3.284000e+00	-3.867541e+00	-4.135786e+00	7.453932e-01	-8.927597e-01
3.286000e+00	-3.860749e+00	-4.147370e+00	7.456317e-01	-8.917929e-01
3.288000e+00	-3.853934e+00	-4.158944e+00	7.458784e-01	-8.908270e-01
3.290000e+00	-3.847097e+00	-4.170508e+00	7.461334e-01	-8.898621e-01
3.292000e+00	-3.840237e+00	-4.182062e+00	7.463966e-01	-8.888981e-01
3.294000e+00	-3.833354e+00	-4.193607e+00	7.466680e-01	-8.879350e-01
3.296000e+00	-3.826449e+00	-4.205141e+00	7.469476e-01	-8.869729e-01
3.298000e+00	-3.819521e+00	-4.216665e+00	7.472354e-01	-8.860117e-01
3.300000e+00	-3.812571e+00	-4.228180e+00	7.475313e-01	-8.850514e-01
3.302000e+00	-3.805599e+00	-4.239684e+00	7.478353e-01	-8.840920e-01
3.304000e+00	-3.798604e+00	-4.251178e+00	7.481474e-01	-8.831336e-01
3.306000e+00	-3.791587e+00	-4.262662e+00	7.484676e-01	-8.821762e-01
3.308000e+00	-3.784547e+00	-4.274136e+00	7.487959e-01	-8.812196e-01
3.310000e+00	-3.777485e+00	-4.285599e+00	7.491322e-01	-8.802640e-01
3.312000e+00	-3.770401e+00	-4.297052e+00	7.494766e-01	-8.793092e-01
3.314000e+00	-3.763295e+00	-4.308495e+00	7.498289e-01	-8.783554e-01
3.316000e+00	-3.756167e+00	-4.319928e+00	7.501892e-01	-8.774026e-01
3.318000e+00	-3.749016e+00	-4.331349e+00	7.505576e-01	-8.764506e-01
3.320000e+00	-3.741843e+00	-4.342761e+00	7.509338e-01	-8.754995e-01
3.322000e+00	-3.734649e+00	-4.354161e+00	7.513180e-01	-8.745494e-01
3.324000e+00	-3.727432e+00	-4.365552e+00	7.517102e-01	-8.736002e-01
3.326000e+00	-3.720193e+00	-4.376931e+00	7.521102e-01	-8.726519e-01
3.328000e+00	-3.712933e+00	-4.388300e+00	7.525182e-01	-8.717045e-01
3.330000e+00	-3.705650e+00	-4.399658e+00	7.529340e-01	-8.707580e-01
3.332000e+00	-3.698346e+00	-4.411005e+00	7.533578e-01	-8.698124e-01
3.334000e+00	-3.691020e+00	-4.422342e+00	7.537893e-01	-8.688677e-01
3.336000e+00	-3.683672e+00	-4.433667e+00	7.542287e-01	-8.679239e-01
3.338000e+00	-3.676302e+00	-4.444982e+00	7.546760e-01	-8.669810e-01
3.340000e+00	-3.668911e+00	-4.456285e+00	7.551311e-01	-8.660390e-01
3.342000e+00	-3.661497e+00	-4.467578e+00	7.555940e-01	-8.650979e-01
3.344000e+00	-3.654063e+00	-4.478859e+00	7.560646e-01	-8.641576e-01
3.346000e+00	-3.646606e+00	-4.490129e+00	7.565431e-01	-8.632183e-01
3.348000e+00	-3.639128e+00	-4.501389e+00	7.570294e-01	-8.622799e-01
3.350000e+00	-3.631629e+00	-4.512636e+00	7.575234e-01	-8.613424e-01
3.352000e+00	-3.624108e+00	-4.523873e+00	7.580252e-01	-8.604057e-01
3.354000e+00	-3.616565e+00	-4.535098e+00	7.585348e-01	-8.594699e-01
3.356000e+00	-3.609002e+00	-4.546312e+00	7.590520e-01	-8.585351e-01
3.358000e+00	-3.601416e+00	-4.557515e+00	7.595771e-01	-8.576011e-01
3.360000e+00	-3.593810e+00	-4.568706e+00	7.601098e-01	-8.566679e-01
3.362000e+00	-3.586182e+00	-4.579885e+00	7.606503e-01	-8.557357e-01
3.364000e+00	-3.578533e+00	-4.591053e+00	7.611985e-01	-8.548043e-01
3.366000e+00	-3.570863e+00	-4.602210e+00	7.617544e-01	-8.538739e-01
3.368000e+00	-3.563171e+00	-4.613355e+00	7.623180e-01	-8.529442e-01
3.370000e+00	-3.555458e+00	-4.624488e+00	7.628893e-01	-8.520155e-01
3.372000e+00	-3.547725e+00	-4.635609e+00	7.634683e-01	-8.510876e-01
3.374000e+00	-3.539970e+00	-4.646718e+00	7.640550e-01	-8.501606e-01
3.376000e+00	-3.532194e+00	-4.657816e+00	7.646494e-01	-8.492345e-01
3.378000e+00	-3.524397e+00	-4.668902e+00	7.652515e-01	-8.483092e-01
3.380000e+00	-3.516579e+00	-4.679976e+00	7.658612e-01	-8.473848e-01
3.382000e+00	-3.508741e+00	-4.691038e+00	7.664786e-01	-8.464613e-01
3.384000e+00	-3.500881e+00	-4.702088e+00	7.671037e-01	-8.455386e-01
3.386000e+00	-3.493001e+00	-4.713126e+00	7.677365e-01	-8.446168e-01
3.388000e+00	-3.485100e+00	-4.724151e+00	7.683769e-01	-8.436958e-01
3.390000e+00	-3.477178e+00	-4.735165e+00	7.690250e-01	-8.427757e-01
3.392000e+00	-3.469235e+00	-4.746166e+00	7.696807e-01	-8.418565e-01
3.394000e+00	-3.461272e+00	-4.757155e+00	7.703442e-01	-8.409381e-01
3.396000e+00	-3.453288e+00	-4.768132e+00	7.710153e-01	-8.400205e-01
3.398000e+00	-3.445283e+00	-4.779097e+00	7.716940e-01	-8.391038e-01
3.400000e+00	-3.437258e+00	-4.790049e+00	7.723804e-01	-8.381880e-01
3.402000e+00	-3.429213e+00	-4.800989e+00	7.730745e-01	-8.372730e-01
3.404000e+00	-3.421147e+00	-4.811916e+00	7.737763e-01	-8.363588e-01
3.406000e+00	-3.413060e+00	-4.822830e+00	7.744857e-01	-8.354455e-01
3.408000e+00	-3.404953e+00	-4.833733e+00	7.752028e-01	-8.345330e-01
3.410000e+00	-3.396826e+00	-4.844622e+00	7.759276e-01	-8.336214e-01
3.412000e+00	-3.388679e+00	-4.855499e+00	7.766601e-01	-8.327106e-01
3.414000e+00	-3.380511e+00	-4.866363e+00	7.774002e-01	-8.318006e-01
3.416000e+00	-3.372323e+00	-4.877215e+00	7.781480e-01	-8.308915e-01
3.418000e+00	-3.364115e+00	-4.888053e+00	7.789035e-01	-8.299832e-01
3.420000e+00	-3.355886e+00	-4.898879e+00	7.796667e-01	-8.290758e-01
3.422000e+00	-3.347638e+00	-4.909692e+00	7.804376e-01	-8.281691e-01
3.424000e+00	-3.339369e+00	-4.920492e+00	7.812163e-01	-8.272633e-01
3.426000e+00	-3.331081e+00	-4.931279e+00	7.820026e-01	-8.263584e-01
3.428000e+00	-3.322772e+00	-4.942053e+00	7.827966e-01	-8.254542e-01
3.430000e+00	-3.314444e+00	-4.952814e+00	7.835984e-01	-8.245509e-01
3.432000e+00	-3.306095e+00	-4.963562e+00	7.844078e-01	-8.236484e-01
3.434000e+00	-3.297727e+00	-4.974296e+00	7.852251e-01	-8.227467e-01
3.436000e+00	-3.289339e+00	-4.985018e+00	7.860500e-01	-8.218459e-01
3.438000e+00	-3.280931e+00	-4.995726e+00	7.868827e-01	-8.209458e-01
3.440000e+00	-3.272504e+00	-5.006421e+00	7.877232e-01	-8.200466e-01
3.442000e+00	-3.264056e+00	-5.017103e+00	7.885714e-01	-8.191482e-01
3.444000e+00	-3.255589e+00	-5.027771e+00	7.894274e-01	-8.182506e-01
3.446000e+00	-3.247103e+00	-5.038426e+00	7.902912e-01	-8.173538e-01
3.448000e+00	-3.238597e+00	-5.049067e+00	7.911628e-01	-8.164578e-01
3.450000e+00	-3.230071e+00	-5.059695e+00	7.920422e-01	-8.155627e-01
3.452000e+00	-3.221526e+00	-5.070309e+00	7.929294e-01	-8.146683e-01
3.454000e+00	-3.212962e+00	-5.080910e+00	7.938244e-01	-8.137747e-01
3.456000e+00	-3.204378e+00	-5.091497e+00	7.947273e-01	-8.128820e-01
3.458000e+00	-3.195775e+00	-5.102071e+00	7.956380e-01	-8.119900e-01
3.460000e+00	-3.187152e+00	-5.112630e+00	7.965566e-01	-8.110989e-01
3.462000e+00	-3.178511e+00	-5.123176e+00	7.974830e-01	-8.102085e-01
3.464000e+00	-3.169850e+00	-5.133708e+00	7.984173e-01	-8.093190e-01
3.466000e+00	-3.161169e+00	-5.144227e+00	7.993596e-01	-8.084302e-01
3.468000e+00	-3.152470e+00	-5.154731e+00	8.003097e-01	-8.075422e-01
3.470000e+00	-3.143752e+00	-5.165221e+00	8.012678e-01	-8.066550e-01
3.472000e+00	-3.135014e+00	-5.175698e+00	8.022338e-01	-8.057687e-01
3.474000e+00	-3.126258e+00	-5.186160e+00	8.032077e-01	-8.048831e-01
3.476000e+00	-3.117482e+00	-5.196609e+00	8.041896e-01	-8.039982e-01
3.478000e+00	-3.108688e+00	-5.207043e+00	8.051795e-01	-8.031142e-01
3.480000e+00	-3.099875e+00	-5.217463e+00	8.061774e-01	-8.022310e-01
3.482000e+00	-3.091043e+00	-5.227869e+00	8.071833e-01	-8.013485e-01
3.484000e+00	-3.082192e+00	-5.238260e+00	8.081973e-01	-8.004668e-01
3.486000e+00	-3.073323e+00	-5.248638e+00	8.092193e-01	-7.995859e-01
3.488000e+00	-3.064435e+00	-5.259001e+00	8.102493e-01	-7.987058e-01
3.490000e+00	-3.055528e+00	-5.269349e+00	8.112874e-01	-7.978265e-01
3.492000e+00	-3.046602e+00	-5.279683e+00	8.123337e-01	-7.969479e-01
3.494000e+00	-3.037658e+00	-5.290003e+00	8.133880e-01	-7.960701e-01
3.496000e+00	-3.028696e+00	-5.300308e+00	8.144505e-01	-7.951931e-01
3.498000e+00	-3.019715e+00	-5.310599e+00	8.155211e-01	-7.943168e-01
3.500000e+00	-3.010716e+00	-5.320875e+00	8.165999e-01	-7.934414e-01
3.502000e+00	-3.001698e+00	-5.331136e+00	8.176869e-01	-7.925666e-01
3.504000e+00	-2.992662e+00	-5.341383e+00	8.187821e-01	-7.916927e-01
3.506000e+00	-2.983608e+00	-5.351615e+00	8.198856e-01	-7.908195e-01
3.508000e+00	-2.974535e+00	-5.361832e+00	8.209973e-01	-7.899471e-01
3.510000e+00	-2.965444e+00	-5.372035e+00	8.221173e-01	-7.890754e-01
3.512000e+00	-2.956335e+00	-5.382222e+00	8.232455e-01	-7.882045e-01
3.514000e+00	-2.947208e+00	-5.392395e+00	8.243821e-01	-7.873343e-01
3.516000e+00	-2.938063e+00	-5.402553e+00	8.255270e-01	-7.864650e-01
3.518000e+00	-2.928900e+00	-5.412696e+00	8.266803e-01	-7.855963e-01
3.520000e+00	-2.919719e+00	-5.422824e+00	8.278420e-01	-7.847284e-01
3.522000e+00	-2.910520e+00	-5.432936e+00	8.290120e-01	-7.838613e-01
3.524000e+00	-2.901304e+00	-5.443034e+00	8.301906e-01	-7.829949e-01
3.526000e+00	-2.892069e+00	-5.453117e+00	8.313775e-01	-7.821293e-01
3.528000e+00	-2.882817e+00	-5.463184e+00	8.325730e-01	-7.812644e-01
3.530000e+00	-2.873547e+00	-5.473236e+00	8.337769e-01	-7.804002e-01
3.532000e+00	-2.864259e+00	-5.483273e+00	8.349894e-01	-7.795368e-01
3.534000e+00	-2.854953e+00	-5.493295e+00	8.362104e-01	-7.786741e-01
3.536000e+00	-2.845631e+00	-5.503301e+00	8.374400e-01	-7.778122e-01
3.538000e+00	-2.836290e+00	-5.513292e+00	8.386782e-01	-7.769510e-01
3.540000e+00	-2.826932e+00	-5.523267e+00	8.399251e-01	-7.760906e-01
3.542000e+00	-2.817557e+00	-5.533227e+00	8.411806e-01	-7.752309e-01
3.544000e+00	-2.808164e+00	-5.543171e+00	8.424448e-01	-7.743719e-01
3.546000e+00	-2.798754e+00	-5.553100e+00	8.437177e-01	-7.735136e-01
3.548000e+00	-2.789326e+00	-5.563014e+00	8.449994e-01	-7.726561e-01
3.550000e+00	-2.779882e+00	-5.572911e+00	8.462898e-01	-7.717993e-01
3.552000e+00	-2.770420e+00	-5.582793e+00	8.475890e-01	-7.709433e-01
3.554000e+00	-2.760941e+00	-5.592659e+00	8.488971e-01	-7.700879e-01
3.556000e+00	-2.751445e+00	-5.602510e+00	8.502140e-01	-7.692333e-01
3.558000e+00	-2.741932e+00	-5.612345e+00	8.515399e-01	-7.683794e-01
3.560000e+00	-2.732402e+00	-5.622164e+00	8.528746e-01	-7.675262e-01
3.562000e+00	-2.722855e+00	-5.631967e+00	8.542183e-01	-7.666738e-01
3.564000e+00	-2.713291e+00	-5.641754e+00	8.555710e-01	-7.658220e-01
3.566000e+00	-2.703710e+00	-5.651525e+00	8.569326e-01	-7.649710e-01
3.568000e+00	-2.694112e+00	-5.661280e+00	8.583034e-01	-7.641207e-01
3.570000e+00	-2.684498e+00	-5.671019e+00	8.596832e-01	-7.632711e-01
3.572000e+00	-2.674867e+00	-5.680742e+00	8.610721e-01	-7.624222e-01
3.574000e+00	-2.665219e+00	-5.690449e+00	8.624702e-01	-7.615741e-01
3.576000e+00	-2.655555e+00	-5.700140e+00	8.638774e-01	-7.607266e-01
3.578000e+00	-2.645874e+00	-5.709814e+00	8.652939e-01	-7.598798e-01
3.580000e+00	-2.636177e+00	-5.719472e+00	8.667196e-01	-7.590338e-01
3.582000e+00	-2.626463e+00	-5.729114e+00	8.681546e-01	-7.581884e-01
3.584000e+00	-2.616733e+00	-5.738740e+00	8.695989e-01	-7.573438e-01
3.586000e+00	-2.606987e+00	-5.748349e+00	8.710526e-01	-7.564998e-01
3.588000e+00	-2.597224e+00	-5.757942e+00	8.725156e-01	-7.556565e-01
3.590000e+00	-2.587445e+00	-5.767519e+00	8.739881e-01	-7.548140e-01
3.592000e+00	-2.577650e+00	-5.777079e+00	8.754701e-01	-7.539721e-01
3.594000e+00	-2.567839e+00	-5.786622e+00	8.769615e-01	-7.531309e-01
3.596000e+00	-2.558011e+00	-5.796149e+00	8.784625e-01	-7.522905e-01
3.598000e+00	-2.548168e+00	-5.805660e+00	8.799731e-01	-7.514507e-01
3.600000e+00	-2.538309e+00	-5.815154e+00	8.814932e-01	-7.506116e-01
3.602000e+00	-2.528433e+00	-5.824631e+00	8.830231e-01	-7.497732e-01
3.604000e+00	-2.518542e+00	-5.834091e+00	8.845626e-01	-7.489354e-01
3.606000e+00	-2.508635e+00	-5.843535e+00	8.861118e-01	-7.480984e-01
3.608000e+00	-2.498713e+00	-5.852961e+00	8.876709e-01	-7.472620e-01
3.610000e+00	-2.488774e+00	-5.862371e+00	8.892397e-01	-7.464263e-01
3.612000e+00	-2.478820e+00	-5.871765e+00	8.908184e-01	-7.455913e-01
3.614000e+00	-2.468850e+00	-5.881141e+00	8.924070e-01	-7.447570e-01
3.616000e+00	-2.458865e+00	-5.890500e+00	8.940056e-01	-7.439233e-01
3.618000e+00	-2.448864e+00	-5.899842e+00	8.956141e-01	-7.430903e-01
3.620000e+00	-2.438848e+00	-5.909168e+00	8.972326e-01	-7.422580e-01
3.622000e+00	-2.428817e+00	-5.918476e+00	8.988612e-01	-7.414264e-01
3.624000e+00	-2.418770e+00	-5.927767e+00	9.005000e-01	-7.405954e-01
3.626000e+00	-2.408708e+00	-5.937041e+00	9.021488e-01	-7.397651e-01
3.628000e+00	-2.398630e+00	-5.946298e+00	9.038079e-01	-7.389354e-01
3.630000e+00	-2.388538e+00	-5.955538e+00	9.054773e-01	-7.381064e-01
3.632000e+00	-2.378430e+00	-5.964760e+00	9.071569e-01	-7.372781e-01
3.634000e+00	-2.368307e+00	-5.973965e+00	9.088468e-01	-7.364504e-01
3.636000e+00	-2.358170e+00	-5.983153e+00	9.105472e-01	-7.356234e-01
3.638000e+00	-2.348017e+00	-5.992324e+00	9.122580e-01	-7.347971e-01
3.640000e+00	-2.337849e+00	-6.001477e+00	9.139792e-01	-7.339714e-01
3.642000e+00	-2.327667e+00	-6.010612e+00	9.157110e-01	-7.331463e-01
3.644000e+00	-2.317470e+00	-6.019731e+00	9.174533e-01	-7.323220e-01
3.646000e+00	-2.307258e+00	-6.028831e+00	9.192063e-01	-7.314982e-01
3.648000e+00	-2.297031e+00	-6.037914e+00	9.209700e-01	-7.306751e-01
3.650000e+00	-2.286790e+00	-6.046980e+00	9.227443e-01	-7.298527e-01
3.652000e+00	-2.276534e+00	-6.056028e+00	9.245295e-01	-7.290309e-01
3.654000e+00	-2.266264e+00	-6.065058e+00	9.263255e-01	-7.282097e-01
3.656000e+00	-2.255979e+00	-6.074071e+00	9.281323e-01	-7.273892e-01
3.658000e+00	-2.245680e+00	-6.083066e+00	9.299501e-01	-7.265693e-01
3.660000e+00	-2.235367e+00	-6.092043e+00	9.317789e-01	-7.257500e-01
3.662000e+00	-2.225039e+00	-6.101002e+00	9.336186e-01	-7.249314e-01
3.664000e+00	-2.214697e+00	-6.109944e+00	9.354695e-01	-7.241135e-01
3.666000e+00	-2.204341e+00	-6.118868e+00	9.373315e-01	-7.232961e-01
3.668000e+00	-2.193971e+00	-6.127773e+00	9.392047e-01	-7.224794e-01
3.670000e+00	-2.183587e+00	-6.136661e+00	9.410892e-01	-7.216633e-01
3.672000e+00	-2.173189e+00	-6.145531e+00	9.429850e-01	-7.208479e-01
3.674000e+00	-2.162777e+00	-6.154383e+00	9.448921e-01	-7.200330e-01
3.676000e+00	-2.152351e+00	-6.163217e+00	9.468106e-01	-7.192188e-01
3.678000e+00	-2.141911e+00	-6.172032e+00	9.487406e-01	-7.184052e-01
3.680000e+00	-2.131458e+00	-6.180830e+00	9.506822e-01	-7.175922e-01
3.682000e+00	-2.120991e+00	-6.189609e+00	9.526353e-01	-7.167799e-01
3.684000e+00	-2.110510e+00	-6.198371e+00	9.546001e-01	-7.159682e-01
3.686000e+00	-2.100016e+00	-6.207114e+00	9.565765e-01	-7.151570e-01
3.688000e+00	-2.089508e+00	-6.215838e+00	9.585648e-01	-7.143465e-01
3.690000e+00	-2.078987e+00	-6.224545e+00	9.605648e-01	-7.135366e-01
3.692000e+00	-2.068452e+00	-6.233233e+00	9.625768e-01	-7.127273e-01
3.694000e+00	-2.057904e+00	-6.241903e+00	9.646007e-01	-7.119187e-01
3.696000e+00	-2.047343e+00	-6.250554e+00	9.666366e-01	-7.111106e-01
3.698000e+00	-2.036768e+00	-6.259187e+00	9.686846e-01	-7.103031e-01
3.700000e+00	-2.026181e+00	-6.267802e+00	9.707447e-01	-7.094962e-01
3.702000e+00	-2.015580e+00	-6.276398e+00	9.728170e-01	-7.086900e-01
3.704000e+00	-2.004967e+00	-6.284975e+00	9.749015e-01	-7.078843e-01
3.706000e+00	-1.994340e+00	-6.293534e+00	9.769984e-01	-7.070792e-01
3.708000e+00	-1.983700e+00	-6.302074e+00	9.791077e-01	-7.062747e-01
3.710000e+00	-1.973048e+00	-6.310596e+00	9.812294e-01	-7.054709e-01
3.712000e+00	-1.962383e+00	-6.319099e+00	9.833637e-01	-7.046676e-01
3.714000e+00	-1.951705e+00	-6.327583e+00	9.855105e-01	-7.038648e-01
3.716000e+00	-1.941015e+00	-6.336049e+00	9.876700e-01	-7.030627e-01
3.718000e+00	-1.930312e+00	-6.344496e+00	9.898422e-01	-7.022612e-01
3.720000e+00	-1.919596e+00	-6.352924e+00	9.920272e-01	-7.014602e-01
3.722000e+00	-1.908868e+00	-6.361333e+00	9.942250e-01	-7.006599e-01
3.724000e+00	-1.898128e+00	-6.369723e+00	9.964358e-01	-6.998601e-01
3.726000e+00	-1.887375e+00	-6.378094e+00	9.986596e-01	-6.990608e-01
3.728000e+00	-1.876610e+00	-6.386447e+00	1.000896e+00	-6.982622e-01
3.730000e+00	-1.865833e+00	-6.394780e+00	1.003146e+00	-6.974641e-01
3.732000e+00	-1.855043e+00	-6.403095e+00	1.005410e+00	-6.966667e-01
3.734000e+00	-1.844242e+00	-6.411390e+00	1.007686e+00	-6.958697e-01
3.736000e+00	-1.833429e+00	-6.419667e+00	1.009976e+00	-6.950734e-01
3.738000e+00	-1.822603e+00	-6.427924e+00	1.012279e+00	-6.942776e-01
3.740000e+00	-1.811766e+00	-6.436162e+00	1.014596e+00	-6.934824e-01
3.742000e+00	-1.800917e+00	-6.444381e+00	1.016927e+00	-6.926877e-01
3.744000e+00	-1.790056e+00	-6.452581e+00	1.019271e+00	-6.918936e-01
3.746000e+00	-1.779184e+00	-6.460761e+00	1.021628e+00	-6.911001e-01
3.748000e+00	-1.768300e+00	-6.468923e+00	1.024000e+00	-6.903071e-01
3.750000e+00	-1.757404e+00	-6.477065e+00	1.026385e+00	-6.895146e-01
3.752000e+00	-1.746497e+00	-6.485187e+00	1.028785e+00	-6.887228e-01
3.754000e+00	-1.735579e+00	-6.493291e+00	1.031198e+00	-6.879314e-01
3.756000e+00	-1.724649e+00	-6.501375e+00	1.033626e+00	-6.871407e-01
3.758000e+00	-1.713708e+00	-6.509439e+00	1.036068e+00	-6.863504e-01
3.760000e+00	-1.702755e+00	-6.517484e+00	1.038524e+00	-6.855607e-01
3.762000e+00	-1.691792e+00	-6.525510e+00	1.040994e+00	-6.847716e-01
3.764000e+00	-1.680817e+00	-6.533516e+00	1.043479e+00	-6.839830e-01
3.766000e+00	-1.669832e+00	-6.541503e+00	1.045979e+00	-6.831949e-01
3.768000e+00	-1.658835e+00	-6.549470e+00	1.048493e+00	-6.824074e-01
3.770000e+00	-1.647828e+00	-6.557417e+00	1.051022e+00	-6.816204e-01
3.772000e+00	-1.636810e+00	-6.565345e+00	1.053565e+00	-6.808340e-01
3.774000e+00	-1.625781e+00	-6.573253e+00	1.056124e+00	-6.800480e-01
3.776000e+00	-1.614741e+00	-6.581142e+00	1.058697e+00	-6.792627e-01
3.778000e+00	-1.603691e+00	-6.589010e+00	1.061286e+00	-6.784778e-01
3.780000e+00	-1.592630e+00	-6.596859e+00	1.063889e+00	-6.776934e-01
3.782000e+00	-1.581559e+00	-6.604688e+00	1.066508e+00	-6.769096e-01
3.784000e+00	-1.570478e+00	-6.612498e+00	1.069142e+00	-6.761263e-01
3.786000e+00	-1.559386e+00	-6.620287e+00	1.071792e+00	-6.753435e-01
3.788000e+00	-1.548284e+00	-6.628057e+00	1.074457e+00	-6.745613e-01
3.790000e+00	-1.537171e+00	-6.635807e+00	1.077138e+00	-6.737795e-01
3.792000e+00	-1.526049e+00	-6.643537e+00	1.079834e+00	-6.729983e-01
3.794000e+00	-1.514917e+00	-6.651246e+00	1.082546e+00	-6.722176e-01
3.796000e+00	-1.503774e+00	-6.658936e+00	1.085274e+00	-6.714373e-01
3.798000e+00	-1.492622e+00	-6.666606e+00	1.088018e+00	-6.706576e-01
3.800000e+00	-1.481460e+00	-6.674256e+00	1.090778e+00	-6.698784e-01
3.802000e+00	-1.470288e+00	-6.681886e+00	1.093555e+00	-6.690997e-01
3.804000e+00	-1.459107e+00	-6.689495e+00	1.096347e+00	-6.683215e-01
3.806000e+00	-1.447915e+00	-6.697085e+00	1.099156e+00	-6.675438e-01
3.808000e+00	-1.436715e+00	-6.704654e+00	1.101981e+00	-6.667666e-01
3.810000e+00	-1.425505e+00	-6.712204e+00	1.104823e+00	-6.659899e-01
3.812000e+00	-1.414285e+00	-6.719733e+00	1.107681e+00	-6.652136e-01
3.814000e+00	-1.403057e+00	-6.727241e+00	1.110557e+00	-6.644379e-01
3.816000e+00	-1.391819e+00	-6.734730e+00	1.113449e+00	-6.636627e-01
3.818000e+00	-1.380572e+00	-6.742198e+00	1.116358e+00	-6.628879e-01
3.820000e+00	-1.369315e+00	-6.749646e+00	1.119284e+00	-6.621136e-01
3.822000e+00	-1.358050e+00	-6.757073e+00	1.122227e+00	-6.613398e-01
3.824000e+00	-1.346776e+00	-6.764480e+00	1.125188e+00	-6.605665e-01
3.826000e+00	-1.335493e+00	-6.771867e+00	1.128166e+00	-6.597936e-01
3.828000e+00	-1.324201e+00	-6.779233e+00	1.131161e+00	-6.590213e-01
3.830000e+00	-1.312901e+00	-6.786579e+00	1.134174e+00	-6.582494e-01
3.832000e+00	-1.301592e+00	-6.793905e+00	1.137205e+00	-6.574779e-01
3.834000e+00	-1.290274e+00	-6.801209e+00	1.140254e+00	-6.567070e-01
3.836000e+00	-1.278948e+00	-6.808494e+00	1.143320e+00	-6.559365e-01
3.838000e+00	-1.267613e+00	-6.815757e+00	1.146405e+00	-6.551664e-01
3.840000e+00	-1.256270e+00	-6.823001e+00	1.149507e+00	-6.543968e-01
3.842000e+00	-1.244919e+00	-6.830223e+00	1.152628e+00	-6.536277e-01
3.844000e+00	-1.233560e+00	-6.837425e+00	1.155768e+00	-6.528591e-01
3.846000e+00	-1.222193e+00	-6.844606e+00	1.158926e+00	-6.520909e-01
